5036,"Conference Review: Spatial Inequality in Africa",0376-835X,"Naude, Willem A; Krugell, Waldo","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Inequality           "
5037,"Can High-Inequality Developing Countries Escape Absolute Poverty?",NO ISBN FOUND,"Ravallion, Martin","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Inequality           "
5038,"The Present Situation in Poverty Research",8200226492,"Samad, Syed Abdus","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Inequality           "
5039,"Balancing Trickle Down and Basic Needs Strategies: Income Distribution Issues in Large Middle-Income Countries with Special Reference to Latin America",0-8213-0524-7,"Selowsky, M.","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Inequality           "
5040,"Transboundary Externalities in the Environmental Transition Hypothesis",0924-6460,"Ansuategi, Alberto; Perrings, Charles","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5041,"Production, Consumption and the World Summit on Sustainable Development",1387-585X,"Barber, Jeffrey","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5042,"Transitional Impacts of Environmental Policy in an Endogenous Growth Model",0020-6598,"Bovenberg, A. Lans; Smulders, Sjak","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5043,"From Growth to Sustainable Development",1559631996,"Brown, Lester R.","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5044,"Reusing and Recycling Materials",0393308235,"Brown, Lester R.; Flavin, Christopher; Postel, Sandra","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5045,"From Growth to Sustainable Progress",0393308235,"Brown, Lester R.; Flavin, Christopher; Postel, Sandra","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5046,"Environmental Preservation, Sectoral Unemployment, and Trade in Resources",1363-6669,"Chao, Chi-Chur; Kerkvliet, Joe R.; Yu, Eden S. H.","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           /           /Economics/Globalization/Global Environmental Issues/Ecology and Resources"
5047,"Sustainable Development: Beyond 'Zero Growth'",0745303129,"Jacobs, Michael","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5048,"Welfare Accounting and the Environment: Reassessing Brazilian Economic Growth, 1965-1993",0012-155X,"Torras, Mariano","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
5049,"The Development of Business Archives in the United States: An Overview and a Personal Perspective",0360-9081,"Adkins, Elizabeth W.","History/Social and Cultural History/Archives           "
5050,"The Archive's Door Ajar: The Registration of Company Archives in Antwerp and Flemish Brabant and a First Attempt to Construct a Scientific Acquisition Model for Company Archives in Flanders",0035-0869,"Buntinx, Jeroen; Sas, Bart; DeCaigny, Sofie; Lefebvre, Wim","History/Social and Cultural History/Archives           "
5051,"A Study in Local History: Kirillapone in the 18th Century",1013-9818,"DeSilva, G. P. S. H.","History/Social and Cultural History/Archives           "
5052,"Private Organizations, Public Purposes: Nonprofits and their Archives",0021-8723,"Hammack, David C.","History/Social and Cultural History/Archives           "
5053,"Dust to Dust: A User's Guide to Local Archives in Mali",0361-5413,"Mann, Gregory","History/Social and Cultural History/Archives           "
5054,"Unmasking the Homophile in 1950s Los Angeles: An Archival Record",0299160947,"Quimbly, K.; Williams, Walter L.","History/Social and Cultural History/Archives           "
5055,"Jamaican Archival Resources for Seventeenth and Eighteenth Century Atlantic History",1743-9523,"Robertson, James","History/Social and Cultural History/Archives           "
5056,"The Ghana Public Records and Archives Administration Department-Tamale: A Guide for Users",0361-5413,"Abdulai, Iddirisu","History/Social and Cultural History/Archives           "
5057,"Nature of the Archival Sources for the Study of Modern Indian History",0019-686X,"Sareen, T. R.","History/Social and Cultural History/Archives           "
5058,"Archival Practice and the Foundations of Historical Method",0021-8723,"Grigg, Susan","History/Social and Cultural History/Archives           "
5059,"Theories of the Archive from Across the Disciplines",1531-2542,"Manoff, Marlene","History/Social and Cultural History/Archives           "
5060,"Liberty, Equity, Posterity?: Some Archival Lessons from the Case of the French Revolution",0360-9081,"Panitch, Judith M.","History/Social and Cultural History/Archives           "
5061,"Orphans of Empire: Divided Peoples, Dilemmas of Identity, and Old Imperial Borders in East and Southeast Asia",0010-4175,"Cribb, Robert; Narangoa, Li","History/World/Global History/Borders and Regions/Border Establishment           "
5062,"The History of China's Borders",0130-3864,"Molodin, Viacheslav Ivanovich; Komissarov, Sergei AleksandroviCh.","History/World/Global History/Borders and Regions/Border Establishment           "
5063,"Working through Partition: Making a Living in the Bengal Borderlands",0020-8590,"Schendel, Willem van","History/World/Global History/Borders and Regions/Border Establishment           "
5064,"Borderland Breccia: The Mutant Hero in the Historical Imagination of a Central-African Diamond Frontier",1532-5768,"Boeck, Filip de","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5065,"Creating the Frontier: Border, Identity and History in Japan's Far North",1036-6008,"Morris-Suzuki, Tessa","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5066,"Beyond the New Borders",1045-5736,"Mungiu, Alina","History/World/Global History/Borders and Regions/Historical Models           "
5067,"Colonial Routes: Reorienting the Northern Frontier of British India",0014-1801,"Haines, Chad","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5068,"It's Mine!, No, It's Mine! Early Company Squabbles over the Border Areas of the Tati Concession",0525-5090,"Burrett, Robert S.","History/World/Global History/Borders and Regions/Disputes/Conflicts           "
5069,"Can Economic Growth Be Sustained? A Post-Malthusian Perspective",0098-7921,"Ruttan, Vernon W.","Economics/Growth, Allocation and Distribution/Problems with Growth/Limits to Growth           "
5070,"Building on Bolton: The Spanish Borderlands Seventy-Five Years Later",0023-8791,"Cummins, Victoria H.; Cummins, Light T.","History/World/Global History/Borders and Regions/Historical Models           "
5071,"Empires, Borderlands, and Diasporas: Eurasia as Anti-Paradigm for the Post-Soviet Era",0002-8762,"Hagen, Mark von","History/World/Global History/Borders and Regions/Historical Models           "
5072,"Border Work, Border Trouble: Postcolonial Feminism and the Ayah in Bapsi Sidhwa's Cracking India",0026-7724,"Hai, Ambreen","History/World/Global History/Borders and Regions/Historical Models           "
5073,"Settling the Brazilian Frontier: The Role of Military Colonies, 1849-1889",0886-5655,"Garner, Lydia","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5074,"Double Struggle, No Income: Ottoman Borderlands in Northern Albania",0272-7919,"Reinkowski, Maurus","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5075,"The Young Turks: Children of the Borderlands?",0272-7919,"Zurcher, Erik-Jan","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5076,"The Armenian Question and the Wartime Fate of the Armenians As Documented By the Officials of the Ottoman Empire's World War I Allies: Germany and Austria-Hungary",0020-7438,"Dadrian, Vahakn N.","History/World/Global History/Empires/Imperialism/Historiography           "
5077,"Religious Prerogatives and Policing the Poor in Two Ottoman Contexts",0022-1953,"Ener, Mine","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5078,"The Challenge of Growth, Employment and Poverty in the South African Economy Since Democracy: An Exploratory Review of Selected Issues",0376-835X,"Bhorat, Haroon; Cassim, Rashad","Economics/Growth, Allocation and Distribution/Problems with Growth/Visions for the Future           "
5079,"The Costs and Benefits of British Imperialism 1846-1914",0031-2746,"O'Brien, Patrick","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5080,"Alexander II's Reforms: Causes and Consequences",0962-9610,"Watts, Carl Peter","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5081,"Lessons of Empire: Britain and India",0036-0775,"Misra, Maria","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5082,"The Nature of Anti-Soviet Armed Resistance, 1942-44: The North Caucasus, the Kalmyk Autonomous Republic, and Crimea",1531-023X,"Statiev, Alexander","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5083,"Corruption, Economic Growth, and Income Inequality in Africa",1435-6104,"Gyimah-Brempong, Kwabena","Economics/Growth, Allocation and Distribution/Problems with Growth/Visions for the Future           "
5084,"Alexander I, the Holy Alliance and Clemens Metternich: A Reappraisal",0012-8449,"Delfiner, Henry A.","History/World/Global History/Empires/Imperialism/Imperial Diplomacy           "
5085,"Philanthropic Activity, Ottoman Patriotism, and the Hamidian Regime 1876-1909",0020-7438,"Zbek, Nadir","History/Political History/Colonial/Postcolonial History           "
5086,"A Century Later",1040-2659,"Chomsky, Noam","History/World/Global History/Empires/Imperialism/Consequences and Critiques           "
5087,"The End of the Ottoman Empire",0022-0094,"Kedourie, Elie","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5088,"Some Reflections on the Decline of the Ottoman Empire",0585-5292,"Lewis, Bernard","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5089,"World History and the Rise and Fall of the West",1045-6007,"McNeill, William H.","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5090,"A History of the Indian Ocean Region: A Conceptual Framework",0156-8698,"McPherson, Kenneth","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5091,"The United States and Spain in 1822",0002-8762,"Robertson, William Spence","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5092,"Japan Joins the Axis",0002-9300,"Stowell, Ellery C.","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5093,"The Italian Colonial Empire",03684016,"Tate, H. R.","History/World/Global History/Empires/Imperialism/Rise/Fall           "
5094,"The Body as Method? Reflections on the Place of the Body in Gender History",0-8014-4357-1,"Canning, Kathleen","History/Social and Cultural History/Gender/Construction of Gender           "
5095,"Politics in an Age of Anxiety: Cold War Political Culture and the Crisis in American Masculinity, 1949-1960",0021-8723,"Cuordileone, Kyle A.","History/Social and Cultural History/Gender/Construction of Gender           "
5096,"Gender vs. Diversity Mainstreaming: A Preliminary Examination of the Role and Transformative Potential of Feminist Theory",0008-4239,"Hankivsky, Olena","History/Social and Cultural History/Gender/Construction of Gender           "
5097,"Conceptualizing the History of Women in Africa, Asia, Latin America and the Caribbean, and the Middle East",1042-7961,"Johnson-Odim, Cheryl; Strobel, Margaret","History/Social and Cultural History/Gender/Construction of Gender           "
5098,"China's Sustainable Development in Global Perspective",0021-9096,"Chow, Peter C. Y.","Economics/Growth, Allocation and Distribution/Problems with Growth/Visions for the Future           "
5099,"Of Boys and Men: Masculinity and Gender in Southern African Studies",0305-7070,"Morrell, Robert","History/Social and Cultural History/Gender/Construction of Gender           "
5100,"What Do We Learn About Difference from the Scholarship on Gender?",0037-7732,"Rosenfeld, Rachel A.","History/Social and Cultural History/Gender/Construction of Gender           "
5101,"From Women and Imperialism to Gendering Colonialism?",0258-2473,"Gaitskell, Deborah","History/Social and Cultural History/Gender/Activism           "
5102,"Multiple Contestations: Pandita Ramabai's Educational and Missionary Activities in Late Nineteenth-Century India and Abroad",0961-2025,"Kosambi, Meera","History/Social and Cultural History/Gender/Activism           "
5103,"Feminist Theory and Historical Practice: Rereading Elizabeth Blackwell",0018-2656,"Morantz-Sanchez, Regina","History/Social and Cultural History/Gender/Feminist Theory           "
5104,"Introduction: History and Feminist Theory, or Talking Back to the Beadle",0018-2656,"Shapiro, Ann-Louise","History/Social and Cultural History/Gender/Feminist Theory           "
5105,"Local Regimes: Does Globalization Challenge the Growth Machine?",0278-4416,"Clark, Cal; Green, Johnny; Grenell, Keenan","Economics/Growth, Allocation and Distribution/Problems with Growth/Visions for the Future           "
5106,"La Theorie qui n'en est pas une or, Why Clio Doesn't Care",0018-2656,"Steedman, Carolyn","History/Social and Cultural History/Gender/Feminist Theory           "
5107,"Feminism, Institutionalism, and Idiom of Failure",1040-7391,"Wiegman, Robyn","History/Social and Cultural History/Gender/Feminist Theory           "
5108,"Feminist Movements: Gender and Sexual Equality",0-631-22393-2,"Winslow, Barbara","History/Social and Cultural History/Gender/Feminist Theory           "
5109,"Women in History. The Modern Period",0031-2746,"Scott, Joan Wallach","History/Social and Cultural History/Gender/Feminist Theory           "
5110,"The Contribution of Women to Modern Historiography in Great Britain, France, and the United States, 1750-1940",0002-8762,"Smith, Bonnie G.","History/Social and Cultural History/Gender/Feminist Theory           "
5111,"Brave New Worlds: Women's and Gender History",0043-5597,"Brown, Kathleen M.","History/Social and Cultural History/Gender/Feminist Theory           "
5112,"Explaining Agricultural and Agrarian Policies in Developing Countries",0022-0515,"Deininger, Klaus","Economics/Development/Agrarian Economy and Society/Agriculture and Industry           "
5113,"Food Security in Less Developed Countries, 1970 to 1990",0003-1224,"Jenkins, J. Craig; Scanlan, Stephen J.","Economics/Growth, Allocation and Distribution/Problems with Growth/Visions for the Future           "
5114,"Gender and the Practices of Scientific History: The Seminar and Archival Research in the Nineteenth Century",0002-8762,"Smith, Bonnie G.","History/Social and Cultural History/Archives           "
5115,"Feminization Revisited: Protestantism and Gender at the Turn of the Century",0-252-06998-6,"Taves, Ann","History/Social and Cultural History/Gender/Feminist Theory           "
5116,"'To Educate Women into Rebellion': Elizabeth Cady Stanton and the Creation of a Transatlantic Network of Radical Suffragists",0002-8762,"Holton, Sandra Stanley","History/Social and Cultural History/Gender/Activism           "
5117,"Revolution, Nationalism, and Anti-Imperialism",0-631-22393-2,"Kaplan, Temma","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
5118,"Militarism, Colonialism, and the Trafficking of Women: Comfort Women Forced into Sexual Labor for Japanese Soldiers",0007-4810,"Kazuko, Watanabe","History/Social and Cultural History/Gender/Activism           "
5119,"Gender and the Politics of Class Formation: Rethinking German Labor History",0002-8762,"Canning, Kathleen","History/Social and Cultural History/Gender/Feminist Theory           "
5120,"International Diffusion of Technology and International Trade Competition: Why Growth Rates Differ?",0861878949,"Fagerberg, Jan","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Economic Impacts           "
5121,"Towards a Feminist Framework for the History of Women's Leisure, 1920-1960",0-582-38219X,"Langhamer, Claire","History/Social and Cultural History/Gender/Feminist Theory           "
5122,"Gender and Labor in World History",0-631-22393-2,"Frader, Laura Levine","History/Social and Cultural History/Gender/Work and Family           "
5123,"Class and Gender in Modern British Labour History",0031-2746,"Harrison, Brian","History/Social and Cultural History/Gender/Work and Family           "
5124,"On Language, Gender, and Working-Class History",0-231-11857-0,"Scott, Joan Wallach","History/Social and Cultural History/Gender/Work and Family           "
5125,"Toward the New Wife",0-06-019338-7,"Yalom, Marilyn","History/Social and Cultural History/Gender/Work and Family           "
5126,"Local History in Japan",0024-5585,"Komatsu, Y.; Shoda, K.","History/Social and Cultural History/Local History           "
5127,"The Study of Local History in Hong Kong: A Review",0085-5774,"Sinn, Elizabeth","History/Social and Cultural History/Local History           "
5128,"History and Information Technology: Some Implications for the Local Historian",0024-5585,"Jordan, Spencer","History/Social and Cultural History/Local History           "
5129,"The Repercussions of Nuclearization on Pakistani Women",1011-6370,"Khattak, Saba Gul","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Economic Impacts           "
5130,"Provincialism Austrian Style: Commemorative and Local History Exhibitions",1215-735X,"Lovei, Pal","History/Social and Cultural History/Local History           "
5131,"Notes on the Sources for Local History in North India",0021-9118,"Metcalf, Thomas R.","History/Social and Cultural History/Local History           "
5132,"Locality, Women, and History: Local History Research from a Feminist Perspective",0700-3226,"Yoon, Taek-Lim","History/Social and Cultural History/Local History           "
5133,"Missing Heads: Public History in South Africa",0165-1153,"Worden, Nigel","History/Social and Cultural History/Local History           "
5134,"Past and Present in Local Histories of the Ottoman Period from Syria and Lebanon",0026-3206,"Reily, James A.","History/Social and Cultural History/Local History           "
5135,"Black History from the Community: The Strategies of Fieldwork",0022-2984,"Sitton, Thad","History/Social and Cultural History/Local History           "
5136,"Voices of South Asian Women: Immigration and Mental Health",0363-0242,"Ahmad, Farah; Shik, A.; Vanza, R.; Cheung, A. M.; George, U.; Stewart, Donna E.","History/World/Global History/Migration/Causes/Consequences           "
5137,"International Migration and the Global Agenda: Reflections on the 1988 UN Technical Symposium",0020-7985,"Castles, Stephen","History/World/Global History/Migration/International Issues           "
5138,"Coolies' in Prussia? Mobility, Chinese Workers, and the German Empire, 1890-1914",0940-3566,"Conrad, Sebastian","History/Political History/Race/Racism           "
5139,"The Dark Side of Democracy: Migration, Xenophobia, and Human Rights in South Africa",0020-7985,"Crush, Jonathan","History/Political History/Race/Racism           "
5140,"The Grass Widows of Mexico: Migration and Union Dissolution in a Binational Context",0037-7732,"Frank, Reanne; Wildsmith, Elizabeth","History/World/Global History/Migration/Causes/Consequences           "
5141,"International Migration and State Sovereignty in an Integrating Europe",0020-7985,"Geddes, Andrew","History/World/Global History/Migration/Migration Policies           "
5142,"The Impact of Population Movement on HIV/AIDS in Europe",9289022841,"Gushulak, Brian D.; MacPherson, Douglas W.","History/World/Global History/Migration/Causes/Consequences           "
5143,"The Past and the Present of Borderland Places",0094-4467,"Irimia, Florin","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
5144,"Competition and Technical Change in an Aggregate Circulation Framework",0095-4519,"Weeks, John","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Economic Impacts           "
5145,"Reframing the Migration Question: An Analysis of Men, Women and Gender in Mexico",0037-7732,"Kanaiaupuni, Shawn Malia","History/World/Global History/Migration/Causes/Consequences           "
5146,"The Context of Spouse Migration to Australia",0020-7985,"Khoo, Siew-Ean","History/World/Global History/Migration/Migration Patterns           "
5147,"Adjusting for Change of Status in International Migration: Demographic Implications",0020-7985,"Khoo, Siew-Ean; McDonald, Peter","History/World/Global History/Migration/Migration Policies           "
5148,"Retirement Return Migration from Sweden",0020-7985,"Klinthall, Martin","History/World/Global History/Migration/Migration Patterns           "
5149,"Regional Consultative Processes as a Tool in Managing Migration",0020-7985,"Koppenfels, Amanda Klekowski Von","History/World/Global History/Migration/Migration Policies           "
5150,"Ethnic Return Migration: An Estonian Case",0020-7985,"Kulu, Hill","History/World/Global History/Migration/Migration Patterns           "
5151,"Introduction: Understanding Migration Between China and Europe",0020-7985,"Laczko, Frank","History/World/Global History/Migration/Migration Patterns           "
5152,"Technology and Institutions in the Process of Economic Reform: Achieving Growth with Poverty Reduction in South Asia",0021-3624,"Adams, John; Brunner, Hans-Peter","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Financial Sector           "
5153,"Best Practices to Reduce Migration Pressures",0020-7985,"Martin, Philip; Straubhaar, Thomas","History/World/Global History/Migration/International Issues           "
5154,"Migration, Return, and Development: An Institutional Perspective",0020-7985,"Olesen, Henrik","History/World/Global History/Migration/Migration Patterns           "
5155,"Employment-Housing Paradigm of Internal Migration: Evidence From Norway",0020-7985,"Portnov, Boris A.","History/World/Global History/Migration/Theory           "
5156,"Images of Subject Mongols under the Ming Dynasty",1086-3257,"Robinson, David M.","History/Political History/Race/Racism           "
5157,"Migration as a Business: The Case of Trafficking",0020-7985,"Salt, John; Stein, Jeremy","History/World/Global History/Migration/International Issues           "
5158,"Sovereignty, Legal Regimes, and International Migration",0020-7985,"Schindlmayr, Thomas","History/World/Global History/Migration/Causes/Consequences           "
5159,"War in Iraq: Environment of Insecurity and International Migration",0020-7985,"Sirkeci, Ibrahim","History/World/Global History/Migration/International Issues           "
5160,"On Migration Patterns in India During the 1970s",0098-7921,"Skeldon, Ronald","History/World/Global History/Migration/Migration Patterns           "
5161,"The New Economics of Labour Migration and the Role of Remittances in the Migration Process",0020-7985,"Taylor, Edward J.","History/World/Global History/Migration/Causes/Consequences           "
5162,"From Border Control to Migration Management: The Case for a Paradigm Change in the Western Response to Transborder Population Movement.",0144-5596,"Taylor, Savitri","History/World/Global History/Migration/Migration Policies           "
5163,"Managing Migration: The Role of Economic Instruments",0020-7985,"Widgren, Jonas; Martin, Philip","History/World/Global History/Migration/Migration Policies           "
5164,"The Permanent Court of International Justice, the International Court of Justice, the League of Nations, and the United Nations: A Comparative Empirical Survey",0003-0554,"Coplin, William D.; Rochester, J. Martin","History/World/Global History/Political Institutions/League of Nations           "
5165,"The League of Nations' Peace in the International System",0018-2648,"Dunbabin, J. P.","History/World/Global History/Political Institutions/League of Nations           "
5166,"The League of Nations: Its Problems and Causes of Failure",0041-6010,"Veryha, Wasyl","History/World/Global History/Political Institutions/League of Nations           "
5167,"Analysis of Paralysis or Paralysis by Analysis? Implementing Economic, Social, and Cultural Rights under the African Charter on Human and Peoples' Rights",0275-0392,"Chidi, Anselm Odinkalu","History/World/Global History/Political Institutions/Regional           "
5168,"Why Is There No NATO in Asia? Collective Identity, Regionalism, and the Origins of Multilateralism",0020-8183,"Hemmer, Christopher M.","History/World/Global History/Political Institutions/Regional           "
5169,"Limits to Hegemonic Influence in the Organization of American States",1531-426X,"Shaw, Carolyn M.","History/World/Global History/Political Institutions/Regional           "
5170,"Australia's Imperialist Image in South-East Asia",0005-0091,"Tregonning, K. G.","History/World/Global History/Political Institutions/Regional           "
5171,"The Creation of the United Nations Educational, Scientific and Cultural Organization",0020-8183,"Capello, H. H. Krill de","History/World/Global History/Political Institutions/United Nations           "
5172,"The Security Council's First Fifty Years",0002-9300,"Kirgis, Frederic L., Jr.","History/World/Global History/Political Institutions/United Nations           "
5173,"United Nations' Changing Role in the Post-Cold War Era",0544-1943,"Latif, Dilek","History/World/Global History/Political Institutions/United Nations           "
5174,"Birth, Death and Rebirth: League of Nations to United Nations",0956-0726,"Parsons, Anthony","History/World/Global History/Political Institutions/United Nations           "
5175,"The 50th Anniversary of the Organization of the United Nations: Light and Shadows",0041-6029,"Zlenko, Anatoli M.","History/World/Global History/Political Institutions/United Nations           "
5176,"The Decolonisation of the Pacific Islands",0165-1153,"Aldrich, Robert","History/Political History/Colonial/Postcolonial History           "
5177,"The Long Seventeenth Century in Latin America",0165-1153,"Annino, Antonio; Vogel, Hans","History/Political History/Colonial/Postcolonial History           "
5178,"The Decolonization of Equatorial Guinea: the Relevance of the International Factor",0021-8537,"Campos, Alicia","History/Political History/Colonial/Postcolonial History           "
5179,"Place, Work, and Civic Agriculture: Common Fields for Cultivation",1572-8366,"DeLind, Laura B.","Economics/Development/Agrarian Economy and Society/Sustainable Agriculture           "
5180,"Re-Membering Australasia: A Repressed Memory",1031-461X,"Denoon, Donald","History/World/Global History/Borders and Regions/Political Activity           "
5181,"The Savage Family: Colonialism and Female Infanticide in Nineteenth-Century India",1042-7961,"Sen, Satadru","History/Political History/Colonial/Postcolonial History           "
