7016,"In Defense of Japanese Bureaucracy",0015-7120,"Drucker, Peter F.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
7017,"Preference Formation",NO ISBN FOUND,"Druckman, James N; Lupia, Arthur","Political Science/Political Theory and Philosophy/Concepts/Other           "
7018,"Canal Irrigation and the Conundrum of Flood Protection: The Failure of the Orissa Scheme of 1863 in Eastern India",0257-6430,"D'Souza, Rohan","History/Environmental History/Water           "
7019,"Transnationalism and the Predicament of Sovereignty: China, 1900-1945",0002-8762,"Duara, Prasenjit","History/World/Global History/Transnationalism           "
7020,"Nationalism and Transnationalism in the Globalisation of China",00094455,"Duara, Prasenjit","History/World/Global History/Transnationalism           "
7021,"Cultivated Conflicts",0090-5917,"Dubiel, Helmut","Political Science/Comparative Politics/Social Movements           "
7022,"Politics and Culture in Women's History: A Symposium",0046-3663,"DuBois, Ellen; Buhle, Mari Jo; Kaplan, Temma; Lerner, Gerda; Smith-Rosenberg, Carroll","History/Social and Cultural History/Gender/Activism           "
7023,"Industrial Input-Output Analysis: Implications for Industrial Ecology",0027-8424,"Duchin, Faye","Economics/Economic Policy/Environment/Theory and Policy Analysis           "
7024,"Liberty, Authority and the New Politics: A Reconsideration",0951-6298,"Duch, Raymond M.; Strom, Kaare","Political Science/Political Theory and Philosophy/Concepts/Liberty           "
7025,"Group Identification and Outgroup Attitudes in Four South African Ethnic Groups: A Multidimensional Approach",0146-1672,"Duckitt, John; Callaghan, Jane; Wagner, Claire","Social Psychology/Group Dynamics/InGroup/OutGroup Dynamics           "
7026,"Positive Psychology in Clinical Practice",1548-5943,"Seligman, Martin E. P.; Steen, Tracy A.; Duckworth, Angela Lee","Social Psychology/Approaches to Social Psychology/Positive Psychology           "
7027,"Perceptions of a Media Campaign: The Role of Social Identity and the Changing Intergroup Context",0146-1672,"Duck, Julie M.; Terry, Deborah J.; Hogg, Michael A.","Social Psychology/Group Dynamics/Inter and IntraGroup Dynamics           "
7028,"Never Hold a Pencil: Rhetoric and Relations in the Concept of “Preliteracy”",0741-0883,"Duffy, John","Anthropology/Language and Society/Education           "
7029,"The Social brain: Mind, Language, and Society in Evolutionary Perspective",NO ISBN FOUND,"Dunbar, R.I.M.","Anthropology/Biological/Physical Anthropology/Neuroanthropology           "
7030,"The Social Brain: Mind, Language, and Society in Evolutionary Perspective.",0084-6570,"Dunbar, R. I. M.","Anthropology/Language and Society/Language Evolution and Change           "
7031,"Critical Race Theory and Method: Rendering Race in Urban Ethnographic Research",1077-8004,"Duncan, Garrett Albert","Political Science/Public Policy/Social Welfare/Race Issues           "
7032,"Untangling Conversion: Religious Change and Identity Among the Forest Tobelo of Indonesia",0014-1828,"Duncan, Christopher R.","Sociology/Sociology of Religion/Social Change           "
7033,"Beyond Cultural Imperialism: Cultural Theory, Christian Missions, and Global Modernity",0018-2656,"Dunch, Ryan","History/World/Global History/Empires/Imperialism/Historiography           "
7034,"Consumption, Production, and Technological Progress: A Unified Entropic Approach",0921-8009,"Dung, Tran Huu","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           "
7035,"The Concept of Waste in an Evolutionary Archaeology",0278-4165,"Dunnel, Robert C.","Anthropology/Biological/Physical Anthropology/Human Evolution/Anthropogenesis Evolutionary Theory           "
7036,"The Governance of Security in Weak and Failing States",1466-8025,"Dupont, B.; Grabosky, P.; Shearing, Clifford D.","Political Science/International Relations/Conflict, Peace, and Security/War and Conflict Resolution           "
7037,"Language as Culture in U.S. Anthropology: Three Paradigms",0011-3204,"Duranti, Alessandro","Anthropology/Language and Society/Culture           "
7038,"Social Capital",NO ISBN FOUND,"Durlauf, Steven N.","Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy           "
7039,"The Anthropology of Organized Labor in the United States",NO ISBN FOUND,"Durrenberger, Paul E.","Anthropology/Social/Cultural Anthropology/Work and Alternative Livelihoods           "
7040,"An Individual Difference Measure of Motivation to Control Prejudiced Reactions",1552-7433 (Online); 0146-1672 (Print),"Dutton, B. C.; Fazio, R. H.","Social Psychology/Social Cognition/Race and Ethnicity           "
7041,"The Fifth Estate: Democratic Social Accountability Through the Emerging Network of Networks",NO ISBN FOUND,"Dutton, William H.","Sociology/Political Sociology/Democracy           "
7042,"Costs of Intimate Partner Violence at the Household and Community Levels: An Operational Framework for Developing Countries",NO ISBN FOUND,"Duvvury, Nata; Grown, Caren; Redner, Jennifer","Economics/Development/Women and Children/Health and Welfare           "
7043,"On Tribal Conservationists",0011-3204,"Dye, T. Wayne","Anthropology/Social/Cultural Anthropology/Traditional and Tribal Societies           "
7044,"Archaeology, Property, and Prehistory",NO ISBN FOUND,"Earle, Timothy","Anthropology/Archaeology/Historical Archaeology           "
7045,"Will Raising the Incomes of All Increase the Happiness of All",0167-2681,"Easterlin, Richard A.","Economics/WellBeing/Evaluation of WellBeing           "
7046,"The Story of a Reluctant Economist",0569-4345,"Easterlin, Richard A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Interdisciplinary Approach           "
7047,"Income and Happiness: Towards a Unified Theory",0013-0133,"Easterlin, Richard A.","Philosophy/WellBeing/Personal Good/Happiness and Hedonism           "
7048,"Can the West Save Africa?",NO ISBN FOUND,"Easterly, William","Economics/Development/Poverty and Inequality/Alleviation of Poverty  Programs and Policies           "
7049,"Motivational beliefs, values, and goals",0066-4323,"Eccles, Jacquelynne S.; Wigfield, Allan","Social Psychology/Social Cognition/Motivation           "
7050,"Social Movements: Changing Paradigms and Forms of politics",NO ISBN FOUND,"Edelman, Marc","Anthropology/Methods and Approaches/Other           "
7051,"The State and the Private Sector in Latin America: Reflections on the Past, the Present and the Future",1062-9769,"Edwards, Jack K.; Baer, Werner","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
7052,"The Archaeology of Sudan and Nubia",NO ISBN FOUND,"Edwards, David N.","Anthropology/Archaeology/Historical Archaeology           "
7053,"Population Extinction and Saving Biodiversity",0044-7447,"Ehrlich, Paul R.; Daily, Gretchen C.","Economics/Development/Ecology and Habitat           "
7054,"Geography as Destiny: A Brief History of Economic Growth",0015-7120,"Eichengreen, Barry","History/Economic History/Economic Development, Growth, and Aggregate Productivity/The Process of Development           "
7055,"Compulsion, Compliance, or Eigensinn? : Examining Theories of Power in an East German Field Site",NO ISBN FOUND,"Eidson, John","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Other           "
7056,"Political Sources of Ethnic Identification in Africa",NO ISBN FOUND,"Eifert, Benn","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           "
7057,"How to Acknowledge a Revolution: Reply",0002-8762,"Eisenstein, Elizabeth L.","History/Social and Cultural History/Communication/Media/Other Media           "
7058,"Trading Off the Future: Making World Trade Environmentally Sustainable",NO ISBN FOUND,"Ekins, Paul","Economics/Globalization/Global Environmental Issues/International Issues           "
7059,"Review essay of Jean and John Comaroff's "Of Revelation and Revolution"",0002-8762,"Elbourne, Elizabeth; Engle Merry, Sally; Dening, Greg","History/Political History/Colonial/Postcolonial History           /           /Anthropology/Social/Cultural Anthropology/Colonization and PostColonialism"
7060,"Legal Rights for Nature: The Wrong Answer to the Right(s) Question",0030-6185,"Elder, Philip S.","Economics/Economic Policy/Environment/Gender and Social Issues           "
7061,"The Universality of Rights",NO ISBN FOUND,"Eleftheriadis, Pavlos","Philosophy/Rights and Justice/International Justice/Global Issues           "
7062,"Science, Technology and the Spanish Colonial Experience in the Nineteenth Century",0369-7827,"Elena, Alberto; Ordonez, Javier","History/World/Global History/Empires/Imperialism/Rise/Fall           "
7063,"On Dilemmas of Intervention",0014-1704,"Elfstrom, Gerard","Philosophy/War/International Intervention/Humanitarian Intervention           "
7064,"Self and Social Identity",0066-4324,"Ellemers, Naomi; Spears, Russell; Doosje, Bertjan","Social Psychology/Social Cognition/Identity           "
7065,"Livelihoods and Rural Poverty Reduction in Malawi",0305-750X,"Ellis, Frank; Kutengule, Milton; Nyasulu, Alfred","Economics/Economic Policy/Poverty           "
7066,"Introduction: The Venezuelan Exceptionalism Thesis Separating Myth from Reality",0094-582X,"Ellner, Steve; Salas, Miguel Tinker","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
7067,"Race, Ethnicity, and the Gender-Poverty Gap",NO ISBN FOUND,"Elmelech, Yuval; Lu, Hsien-Hen","Economics/Growth, Allocation and Distribution/Economics of Discrimination           "
7068,"Environmental and Resource Accounting: An Overview",0821312243,"El Serafy, Salah; Lutz, Ernst","Economics/Economic Policy/Environment/Valuation           "
7069,"Representing Rwanda: Questions and Challenges",NO ISBN FOUND,"Eltringham, Nigel","Anthropology/Social/Cultural Anthropology/War, Violence, and Hegemony/Violence and Aggression           "
7070,"The Evolution of Family Studies Research",1077-727X,"Emery, Beth C.; Lloyd, Sally A.","Sociology/Family and Kinship/Evolution of the Family / Family Structure           "
7071,"The Psychology of Religion",0066-4325,"Emmons, Robert A.; Paloutzian, Raymond F.","Social Psychology/Applied Social Psychology/Religion and Ideology           "
7072,"The Sociology of Groups and the Economics of Incentives: Theory and Evidence on Compensation Systems",NO ISBN FOUND,"Ecinosa, William E.; Gaynor, Martin; Rebitzer, James B.","Sociology/Culture and Society/Ethics, Norms, and Values           /           /Economics/Economics as a Social Science/Psychology and Behavior"
7073,"Who Should Pay for the Kids?",0002-7162,"England, Paula; Folbre, Nancy","Economics/WellBeing/Work           "
7074,"Ethnography and the Meta-Narratives of Modernity",0011-3204,"Englund, Harri; Leach, James","Anthropology/Methods and Approaches/PostModernism           "
7075,"Unemployed Immigrants and Voter Sentiment in the Welfare State",0047-2727,"Epstein, Gil S.; Hillman, Arye L.","Economics/Economic Policy/Labor Markets           "
7076,"Strategic Restraint in Contests",0014-2921,"Epstein, Gil S.; Nitzan, Shmuel","Political Science/Public Policy/Research Issues: Approach, Critique and Methodology           "
7077,"Natural Inequality, Production and Economic Growth",0927-5371,"Epstein, Gil S.; Spiegel, Uriel","Economics/Growth, Allocation and Distribution/Growth vs. Inequality/Theories and Debates           "
7078,"Cleavage in American Attitudes toward Social Welfare",0191-5096,"Epstein, William M.","Social Psychology/Social Cognition/Attitude, Emotions and WellBeing           "
7079,"The Principle of Greatest Happiness in Western Economic Thought and its Relation to Buddhist Economics",NO ISBN FOUND,"Erber, Georg","Philosophy/WellBeing/Culture and WellBeing           "
7080,"Processing Minority and Majority Communications: The Role of Conflict with Prior Attitudes",0146-1672,"Erb, Hans-Peter; Bohner, Gerd; Rank, Susanne; Einwiller, Sabine","Social Psychology/Group Dynamics/Group Communication           "
7081,"Problems of Categorizing and Explaining Party Systems in Africa",NO ISBN FOUND,"Erdmann, Gero","Political Science/Comparative Politics/Political Systems, Processes and Transition/Other           "
7082,"The Cleavage Model, Ethnicity and Voter Alignment in Africa: Conceptual and Methodological Problems Revisited",NO ISBN FOUND,"Erdmann, Gero","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Parties, Interest Groups, and Elections           "
7083,"Secular Changes in the Gender Composition of Employment and Growth Dynamics in the North and the South",0305-750X,"Erturk, Korkut; Darity Jr., William A.","Economics/Globalization/Globalization and Women           "
7084,"Religion and Social Change at the Grass Roots in Latin America",0002-7162,"Escobar, J. Samuel","Sociology/Sociology of Religion/Social Change           "
7085,"After Nature: Steps to an Antiessentialist Political Ecology",0011-3204,"Escobar, Arturo","Anthropology/Methods and Approaches/Ecological Approaches           "
7086,"Foreign Investment, Globalization, and Environment",9264155619,"Esty, Daniel C.; Gentry, Bradford S.","Economics/Globalization/Foreign Direct Investment           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
7087,"Political Places and Institutional Spaces: The Intersection of Political Science and Political Geography",NO ISBN FOUND,"Ethington, Philip J.; McDaniel, Jason A.","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
7088,"Agent of Change or Stability?: The Nigerian Press Undermines Democracy",1081-180X,"Ette, Mercy","Political Science/Public Policy/Media, Culture, and Society           "
7089,"Government Action, Social Capital and Development: Reviewing the Evidence on Synergy",0305-750X,"Evans, Peter","Economics/Development/Development Theory and Critique/Theory           "
7090,"Are There Classes in Post-Communist Societies? A New Approach to Identifying Class Structure",0038-0385,"Evans, Geoffrey; Mills, Colin","Political Science/Political Theory and Philosophy/Elites, Classes, and the State           /           /Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building"
7091,"The Continued Significance Of Class Voting",NO ISBN FOUND,"Evans, Geoffrey","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           "
7092,"Optimal Price Regulation in a Growth Model with Monopolistic Suppliers of Intermediate Goods",0008-4085,"Evans, Lewis; Quigley, Neil; Zhang, Jie","Economics/Economic Policy/Institutions/Regulation/Deregulation           "
7093,"Conflict or Co-existence",1680-4333,"Evans, Gareth","Economics/WellBeing/Government and WellBeing           "
7094,"Child Development and the Physical Environment",0066-4326,"Evans, Gary W.","Social Psychology/Applied Social Psychology/Children's Issues           "
7095,"Understanding the Links: Globalization, Health Sector Reform, Gender and Reproductive Health",NO ISBN FOUND,"Evers, Barbara; Juarez, Mercedes","Economics/Development/Women and Children/Health and Welfare           /           /Economics/Globalization/Globalization and Women"
7096,"As If The Future Mattered: Translating Social and Economic Theory into Human Behavior",NO ISBN FOUND,"SCRAPING ERROR","S/C/R/A/P/I/N/G/ /E/R/R/O/R"
7097,"Civil Economy: Transforming the Market in the Twenty-First Century",NO ISBN FOUND,"SCRAPING ERROR","S/C/R/A/P/I/N/G/ /E/R/R/O/R"
7098,"Rethinking Sustainability: Power, Knowledge, and Institutions",NO ISBN FOUND,"SCRAPING ERROR","S/C/R/A/P/I/N/G/ /E/R/R/O/R"
7099,"It's Legal but It Ain't Right: Harmful Social Consequences of Legal Industries",NO ISBN FOUND,"SCRAPING ERROR","S/C/R/A/P/I/N/G/ /E/R/R/O/R"
7100,"Helping People Help Themselves: From the World Bank to an Alternative Philosophy of Development Assistance",NO ISBN FOUND,"SCRAPING ERROR","S/C/R/A/P/I/N/G/ /E/R/R/O/R"
7101,"Rural Out-migration in the Drought Prone Areas of Ethiopia: A Multilevel Analysis",0197-9183,"Ezra, Markos; Kiros, Gebre-Egziabher","Sociology/Urban Sociology/Migration and Assimilation           /           /History/Social and Cultural History/Gender/Work and Family"
7102,"Why Pander to the Party: A Spatial Analysis of Senate Primary and General Elections",NO ISBN FOUND,"Ezrow, Lawrence","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Parties, Interest Groups, and Elections           "
7103,"Children and Globalization",0022-4529,"Fass, Paula S.","Economics/Globalization/Globalization and Human Capital           "
7104,"American Democracy From A European Perspective",NO ISBN FOUND,"Fabbrini, Sergio","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
7105,"Interdisciplinary Research Between Economists and Physical Scientists: Retrospect and Prospect",0023-5962,"Faber, Malte; Proops, John L. R.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Interdisciplinary Approach           "
7106,"Firm productivity, wages, and agglomeration externalities",NO ISBN FOUND,"Fafchamps, Marcel","Economics/Growth, Allocation and Distribution/Theories and Methods/Growth Theory           "
7107,"Policing Guns and Youth Violence",1054-8289,"Fagan, Jeffrey","Sociology/Urban Sociology/Crime and Violence           "
7108,"Making Reform Work: Institutions, Dispositions and the Improving Health of Bangladesh",NO ISBN FOUND,"Faguet, Jean-Paul; Ali, Zulfiqar","Sociology/Political Sociology/Organizations and Institutions/Political Institutions           /           /Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy"
7109,"Emergence of Urban Poverty and Inequality in China: Evidence from Household Survey",1043-951X,"Fang, Cheng; Zhang, Xiaobo; Fan, Shenggen","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Economic Growth           "
7110,"Renewables Portfolio Standard and Regional Energy Structure Optimisation in China",0301-4215,"Fan, J.; Sun, W.; Ren, D. M.","Political Science/Public Policy/Resource Use and Environment           "
7111,"Race-Mixing and Science in the United States",0160-9327,"Farber, Paul","Anthropology/Biological/Physical Anthropology/Biology, Eugenics, and Racism           "
7112,"Agrarian Changes in the Lower Neretvian Area from the Eighteenth to the Twentieth Century",0002-1482,"Faricic, Josip; Siljkovic, Zeljka; Glamuzina, Martin","History/Environmental History/Agriculture           "
7113,"The Queenmother, Matriarchy, and the Question of Female Political Authority in Precolonial West African Monarchy",0021-9347,"Farrar, Tarikhu","History/Social and Cultural History/Local History           "
7114,""How we can help" rather than "Give us your money." Some implications of psychological research for increasing charitable giving",NO ISBN FOUND,"Farsides, Tom","Social Psychology/Group Dynamics/Charity, Volunteerism, and Prosocial Behavior           "
7115,"Life &amp; Times of Magda A: Telling a Story of Violence in South Africa",NO ISBN FOUND,"Fassin, Didier; Le Marcis, Frederic; Lethata, Todd","Anthropology/Social/Cultural Anthropology/War, Violence, and Hegemony/Exploitation and Human Rights           "
7116,"Feasting on People: Eating Animals and Humans in Amazonia",NO ISBN FOUND,"Fausto, Carlos","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           "
7117,"Implicit Measures in Social Cognition Research: Their Meaning and Uses",0066-4327,"Fazio, Russell H.; Olson, Michael A.","Social Psychology/Approaches to Social Psychology/Positive Psychology           "
7118,"Domestic Politics, Foreign Policy, And Theories Of International Relations",NO ISBN FOUND,"Fearon, James D.","Political Science/International Relations/Approach, Critique of International Relations Theory, and Methodology           "
7119,"Civil-military Relations",NO ISBN FOUND,"Feaver, Peter D.","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Other           "
7120,"Privatization and Political Theory",0022-197X,"Feigenbaum, Harvey B.; Henig, Jeffrey R.","Political Science/Political Theory and Philosophy/General Issues in Political Theory           "
7121,"Anti-Muslim Racism and the European Security State",0306-3968,"Fekete, Liz","Sociology/Urban Sociology/Migration and Assimilation           "
7122,"On the Intrinsic Value of Pleasures",0014-1704,"Feldman, Fred","Philosophy/WellBeing/Personal Good/Happiness and Hedonism           "
7123,"Exploring Theories of Patriarchy: A Perspective from Contemporary Bangladesh",NO ISBN FOUND,"Feldman, Shelley","Anthropology/Social/Cultural Anthropology/Gender           "
7124,"Redistribution, Recognition, and the State: The Irreducibly Political Dimension of Injustice",0090-5917,"Feldman, Leonard C.","Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Social Justice           "
7125,"Argentina's Fall",0015-7120,"Feldstein, Martin","Economics/Economic Policy/Financial Crises and Recovery Efforts           "
7126,"Cooperation in Local and Global Groups",NO ISBN FOUND,"Fellner, Gerlinde; Luenser, Gabriele K.","Sociology/Culture and Society/Ethics, Norms, and Values           "
7127,"Martyrdom and the Sikh tradition",0003-0279,"Fenech, Louis E.","Sociology/Sociology of Religion/Study of Religion/History           "
7128,"Rural Migrants in Shanghai: Living Under the Shadow of Socialism",0197-9183,"Feng, Wang; Zuo, Xuejin; Ruan, Danching","Sociology/Urban Sociology/Migration and Assimilation           "
7129,"The Study of Economics: A Feminist Critique",0002-8282,"Ferber, Marianne A.","Economics/Economics as a Social Science/Policy           "
7130,"Challenging Traditional Marriage: Never Married Chinese American and Japanese American Women",0891-2432,"Ferguson, Susan J.","Sociology/Family and Kinship/Marriage           "
7131,"Materialist, Cultural and Biological Theories on Why Yanomami Make War",1463-4996,"Ferguson, R. Brian","Anthropology/Methods and Approaches/Cultural Materialism           "
7132,"The Power of Unsustainable Development: What is to be Done?",0002-7162,"Fernando, Jude L.","Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality           /           /Economics/Development/Sustainability/Policy, Politics and Theory"
7133,"Patents, Innovation and Globalisation",0029-7054,"Ferne, Georges","Economics/Globalization/Regulation and Deregulation           "
7134,"Inequality and Group Participation: Theory and Evidence from Rural Tanzania",0047-2727,"Ferrara, Eliana La","Sociology/Political Sociology/Social Stratification           "
7135,"Two Notions of Humanity and the Judgment Argument for Human Rights",0090-5917,"Ferrara, Alessandro","Philosophy/Rights and Justice/Human Rights/Theory           "
7136,"Resourcing State Borders and Borderlands in the Horn of Africa",NO ISBN FOUND,"Feyissa, Dejere","Anthropology/Social/Cultural Anthropology/Migration, Displacement, and Resettlement           "
7137,"Migration and Regional Adjustment to Asymmetric Shocks in Transition Economies",0147-5967,"Fidrmuc, Jan","Economics/Development/Population and Quality of Life/Migration           "
7138,"How Does Violent Conflict Affect Investment Location Decisions? Evidence from Israel During the Intifada",0022-3433,"Fielding, David","Economics/Growth, Allocation and Distribution/War and Military Spending           "
7139,"Income Distribution in Developing Economies: Conceptual, Data, and Policy Issues in Broad-Based Growth",195866061,"Fields, Gary","Economics/Economic Policy/Development Policy           "
7140,"Leopold and the Compatibility of Eco-Centric Morality",0739-098X,"Fieser, James","Philosophy/The Environment/Ecocentrism/Anthropocentrism           "
7141,"The Sad Demise, Mysterious Disappearance, and Glorious Triumph of Symbolic Interactionism",0360-0572,"Fine, Gary Alan","Social Psychology/Approaches to Social Psychology/Various Modern Theories           "
7142,"Civic Education, Civil Society, and Political Mistrust in a Developing Democracy: The Case of the Dominican Republic",0305-750X,"Finkel, Steve; Sabatini, Christopher A.; Bevis, Gwendolyn G.","Political Science/Comparative Politics/Social Movements           "
7143,"Evidence-Based Policy? Anthropology's Challenge Post-ATSIC",1035-8811,"Finlayson, Julie","Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Anthropology and Public Policy           "
7144,"American Zen's “Japan Connection”: A Critical Case Study of Zen Buddhism's Diffusion to the West",0038-0210,"Finney, Henry C.","Sociology/Sociology of Religion/Study of Religion/History           "
7145,"Gender and Consumption: Transcending the Feminine?",0803953240,"Firat, A. Fuat","Economics/WellBeing/Consumption and WellBeing           "
7146,"Accounting for the Recent Decline in Global Income Inequality",0002-9602,"Firebaugh, Glenn; Goesling, Brian","Economics/Globalization/Inequality           "
7147,"Domestic Violence and Mental Health: Correlates and Conundrums within and across Cultures",0277-9536,"Fischbach, Ruth L.; Herbert, Barbara","Anthropology/Social/Cultural Anthropology/Gender           "
7148,"The Great Recession: Lessons for Macroeconomic Policy from Japan, Comments and Discussion",0007-2303,"Fischer, Stanley; Makin, John","Economics/Economic Policy/Economic Management and Reforms           "
7149,"Status Cues and the Formation of Expectations",0049-089X,"Fisek, M. Hamit; Berger, Joseph; Norman, Robert Z.","Social Psychology/Social Cognition/Communication           "
7150,"Local and Global: International Governance and Civil Society: It is Inconceivable that any Northern donor or international NGO could begin to match the diversity of experience and Knowledge Already Extant Within the Third World",0022-197X,"Fisher, Julie","Economics/Globalization/Multilateral Institutions: Other           "
7151,"The Boundaries of Justice",0022-0027,"Fishkin, James S.","Philosophy/Rights and Justice/Distributive Justice/Economic Structure and Distribution           "
7152,"Social Cognition and Social Perception",0066-4308,"Fiske, Susan T.","Social Psychology/Social Cognition/Perception, Judgment and Mental Representation           "
7153,"Why Ordinary People Torture Enemy Prisoners",0036-8075,"Fiske, Susan T.; Harris, Lasana T; Cuddy, Amy J. C.","Social Psychology/Group Dynamics/Power, Authority, and Domination           "
7154,"Hierarchy in Simple Egalitarian Societies",0084-6570,"Flanagan, James G.","Anthropology/Archaeology/Archaeological Theory/Archaeometry           "
7155,"Family, Obligations, and Migration: The Role of Kinship in Cameroon",0066-4361,"Fleischer, Annett","Social Psychology/Group Dynamics/Interpersonal and Familial Relations           "
7156,"Brazil's Nuclear Policy",NO ISBN FOUND,"Flemes, Daniel","Political Science/International Relations/Conflict, Peace, and Security/Arms Control           "
7157,"Conceptualising Regional Power in International Relations: Lessons from the South African Case",NO ISBN FOUND,"Flemes, Daniel","Political Science/International Relations/Power, Alliance, Leadership, and Hegemony/Regionalism, Power Blocs, and Hegemony           "
7158,"Reflections on the History of US Cargo Liner Service (Part I)",1388-1973, 1479-2931,"Fleming, Douglas K.","History/Economic History/Business and Corporations/Transportation           "
7159,"Priorities and Allocation of Health Care Resources in Developing Countries: A Case-study from the Mtwara region, Tanzania",0377-2217,"Flessa, Steffen","Political Science/Public Policy/Health/Public Health Policy           "
7160,"Darfur: a new history of a long war",NO ISBN FOUND,"Flint, Julie; De Waal, Alex","History/World/Global History/Geopolitics/War, Peace, and Security           "
7161,"Financial Crisis, Gender, and Power: An Analytical Framework",0305-750X,"Floro, Maria; Dymski, Gary","Economics/Economic Policy/Financial Crises and Recovery Efforts           "
7162,"Identity Politics in Hong Kong's Return to Chinese Sovereignty: Analyzing the Discourse of Hong Kong's first Chief Executive",0378-2166,"Flowerdew, John","Anthropology/Language and Society/Politics and Power           "
7163,"Empirical Analysis of the Environmental and Energy Policies in some Developing Countries using Widely Employed Macroeconomic Indicators: The Cases of Brazil, China and India",0301-4215,"Focacci, Antonio","Political Science/Public Policy/Resource Use and Environment           "
7164,"The Archaeology of Religious Ritual",NO ISBN FOUND,"Fogelin, Lars","Anthropology/Archaeology/Historical Archaeology           "
7165,"For Love or Money - Or Both?",0895-3309,"Folbre, Nancy; Nelson, Julie A.","Sociology/Culture and Society/Market Culture           /           /Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach/           /Sociology/Family and Kinship/Gender, Work, and Family/           /Economics/WellBeing/Work/           /GDAE/Feminist Economics"
