3015,"The Institute for Human Rights and Development: Ethics and Partnership in Africa",1011-6370,"Harrington, Julia","Sociology/Political Sociology/Human Rights           "
3016,"The Woman Friendly Hospital Initiative in Bangladesh: A Strategy for Addressing Violence Against Women",1011-6370,"Haque, Y. A.","Sociology/Family and Kinship/Domestic Violence           "
3017,"Reproductive Health for Migrant Burmese Women in Ranong Fishing Community",1011-6370,"Chantavanich, Supang; Shakti, Paul","Sociology/Political Sociology/Human Rights           "
3018,"Breaking Cultural and Social Taboos: The Fight Against FGM in Egypt",1011-6370,"Khafaqi, Fatma","Sociology/Political Sociology/Human Rights           "
3019,"Legal Responses to Rape in Mexico: Lessons From the Year 2000",1011-6370,"Taracena, Rosario","Sociology/Political Sociology/Human Rights           "
3020,"Women and Children's Well-being in the Age of Globalization: A Focus on St. Vincent and the Grenadines and Small Island Developing States",1011-6370,"Antrobus, Peggy","Sociology/Political Sociology/Human Rights           "
3021,"Linking Children's and Women's Rights: An Early Childhood Perspective",1011-6370,"Combes, Bernard P. Y.","Sociology/Political Sociology/Human Rights           "
3022,"Guest Editorial: Women's Rights and Children's Rights: Challenges and Opportunities",1011-6370,"Evans, Judith","Sociology/Political Sociology/Human Rights           "
3023,"Children's Rights and Women's Rights: Some Connections and Disconnections",1011-6370,"Jain, Devaki","Sociology/Political Sociology/Human Rights           "
3024,"Economic Growth and Convergence in Latin America",0022-0388,"Dobson, Stephen; Ramlogan, Carlyn","Economics/Growth, Allocation and Distribution/Convergence/Divergence           "
3025,"Gender Equality and the Rights of Women and Girls",1011-6370,"French, Joan","Sociology/Family and Kinship/Gender Inequality           "
3026,"Possibilities for the Future",1011-6370,"Inayatullah, Sohail","Sociology/Political Sociology/Organizations and Institutions/Multilateral           "
3027,"Ethics of Care and Health Policy Change: Indian Women's Movement Mobilizes Against Quinacrine Sterilization",1011-6370,"Visvanathan, Nalini","Sociology/Political Sociology/Social Movements/Feminism           "
3028,"Violence Against Women: Men and the Social Imaginary",1011-6370,"Almeras, Diane","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3029,"Men's Collective Anti-violence Activism and the Struggle for Gender Justice",1011-6370,"Flood, Michael","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3030,"Countering Violence Against Women in Rajasthan: Problems, Strategies and Hazards",1011-6370,"Garg, Alice","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3031,"Men Stopping Men's Violence to Women",1011-6370,"Hearn, Jeff","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3032,"Violence Against Women: Initiatives in the 1990s",1011-6370,"Nair, Sumati","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3033,"The Men Against Violence Against Women Movement in Namibia",1011-6370,"Odendal, Willem","Sociology/Political Sociology/Social Movements/Violence Against Women           "
3034,"Postwar Land Dispute Resolution: Land Tenure and the Peace Process in Mozambique",0742-3640,"Unruh, Jon D.","Sociology/Political Sociology/Land Tenure           "
3035,"Conflict Research in Africa",0742-3640,"Osagbae, Eghosa E.","Sociology/Political Sociology/Theory of Political Sociology           "
3036,"The Solitude of Edward Said: The Fate of Gibb, Lane, and Massignon in 'Orientalism'",0308-5147,"Brown, James","Sociology/Political Sociology/Colonialism and Imperialism           "
3037,"The Formation of an 'Islamic Sphere' in French Colonial West Africa",0308-5147,"Launay, Robert; Soares, Benjamin F.","Sociology/Political Sociology/Colonialism and Imperialism           "
3038,"Postcolonialism and its Discontents",0308-5147,"Rattansi, Ali","Sociology/Political Sociology/Colonialism and Imperialism           "
3039,"Technologies of Social Control: Crowd Management in Liberal Democracy",0308-5147,"Durrheim, Kevin; Foster, Donald W.","Sociology/Political Sociology/Democracy           "
3040,"Humanity, Military Humanism and the New Moral Order",0308-5147,"Douzinas, Costas","Sociology/Political Sociology/Human Rights           "
3041,"Human Rights for Women: An Argument for 'Deconstructive Equality'",0308-5147,"Nash, Kate","Sociology/Political Sociology/Human Rights           "
3042,"Post-Panopticism",0308-5147,"Boyne, Roy","Sociology/Urban Sociology/Crime and Violence           "
3043,"From Hegemony to Affinity: The Political Logic of the Newest Social Movements",0950-2386,"Day, Richard J. F.","Sociology/Political Sociology/Social Movements/Against Modern Concentrations of Power           "
3044,"Self-determination from Marx to Mao",0141-9870,"Kryukov, Michael V.","Sociology/Political Sociology/The State           "
3045,"'Somewhere Over the Rainbow': The Post-Soviet Transition, the Market and the Mythical Process of Convergence",1463-1377,"Haynes, Michael; Husan, Rumy","Economics/Growth, Allocation and Distribution/Convergence/Divergence           "
3046,"Interpersonal Trust and Voluntary Associations: Examining Three Approaches",0007-1315,"Anheier, Helmut; Kendall, Jeremy","Sociology/Political Sociology/Theory of Political Sociology           "
3047,"The Evolution of a Field",0307-1022,"Wasserstrom, Jeffrey N.","Sociology/Political Sociology/Theory of Political Sociology           "
3048,"Black Politics and the Web of Joined-up Governance: Compromise, Ethnic Minority Mobilization and the Transitional Public Sphere",1474-2837,"Shukra, Kalbir; Back, Les; Khan, Azra; Keith, Michael; Solomos, John","Sociology/Political Sociology/Social Movements/Struggles of the Oppressed           "
3049,"Housing and Poverty: The 'Missing Link'",1461-6718,"Dewilde, C.","Sociology/Political Sociology/Social Stratification           "
3050,"Metaphors of the Natural and the Artificial in Czech Political Discourse",0025-1496,"Holy, Ladislav","Sociology/Political Sociology/Legitimation           "
3051,"Politics and Gastropolitics: Gender and the Power of Food in Two African Pastoralist Societies",1359-0987,"Holtzman, Jon","Sociology/Political Sociology/Gender/Power           "
3052,"Taking Sides and Constructing Identities: Reflections on Conflict Theory",1359-0987,"Schlee, Gunther","Sociology/Political Sociology/Theory of Political Sociology           "
3053,"Cultural Materialism: A Theoretical Review",0002-7316,"Price, Barbara J.","Anthropology/Methods and Approaches/Cultural Materialism           "
3054,"National Inequality and the Catch-Up Period: Some “Growth Alone” Scenarios",0021-3624,"Haynes, Michael; Husan, Rumy","Economics/Growth, Allocation and Distribution/Convergence/Divergence           "
3055,"Sungusungu: The Role of Preexisting and Evolving Social Institutions Among Tanzanian Vigilante Organizations",0018-7259,"Paciotti, Brian; Mulder, Monique Borgerhoff","Sociology/Political Sociology/Organizations and Institutions/Political Institutions           "
3056,"Reform in Eastern Europe: Promise and Problems, An Introduction",0190-0692,"Wyman, Sherman M.","Sociology/Political Sociology/Modernization/Modernity           "
3057,"Is Persistent Abject Poverty Now a Policy Choice?",0147-2011,"Gates, Jeff","Sociology/Political Sociology/Armed Conflict           "
3058,"In Search of Usable Pasts: Poland's Effort to Overlook its Communist History as Part of its Resurrection of Past National Identity Symbols",0147-2011,"Irwin-Zarecka, Iwona","Sociology/Political Sociology/Transition Countries           "
3059,"Immigrant Women Challenge the Role of Men: How the Changing Power Relationship within Iranian Families in Sweden Intensifies Family Conflicts after Immigration",0047-2328,"Darvishpour, Mehrdad","Sociology/Political Sociology/Gender/Power           "
3060,"The Impact of Ethnicity and Socialization on Definitions of Democracy: The Case of Mexican Americans and Mexicans",0742-9797,"De la Garza, Rodolfo O.; Yetim, Muserref","Sociology/Political Sociology/Democracy           "
3061,"The Geopolitics of Tolerance: Minority Rights under EU Expansion in East-Central Europe",0888-3254,"Tesser, Lynn M.","Sociology/Political Sociology/Human Rights           "
3062,"Paradoxes of Transnational Civil Societies Under Neoliberalism: The Coalition for Justice in the Maquiladoras",0037-7791,"Bandy, Joe","Sociology/Political Sociology/Social Movements/Against Modern Concentrations of Power           "
3063,"Fighting “Frankenfoods”: Industry Opportunity Structures and the Efficacy of the Anti-biotech Movement in Western Europe",0037-7791,"Schurman, Rachel","Sociology/Political Sociology/Social Movements/Against Modern Concentrations of Power           "
3064,"Neglected Citizens and Willing Traders: The Villas del Norte (Tamaulipas) in Mexico's Northern Borderlands, 1749-1846",0742-9797,"Valerio-Jimenez, Omar S.","Sociology/Political Sociology/Social Stratification           "
3065,"Slow Convergence? The New Endogenous Growth Theory and Regional Development",0013-0095,"Martin, Ron; Sunley, Peter","Economics/Growth, Allocation and Distribution/Convergence/Divergence           "
3066,"The MST and the Media: Competing Images of the Brazilian Landless Farmworkers' Movement",1531-426X,"Hammond, John L.","Sociology/Political Sociology/Social Movements/Media and Education           "
3067,"Decomposing the Intellectuals' Class Power: Conversion of Cultural Capital to Income, Hungary, 1986",0037-7732,"Borocz, Jozsef; Southworth, Caleb","Sociology/Political Sociology/Elites           "
3068,"Modernization, Elites, and the Distribution of Educational Resources in Thailand",0037-7732,"Anderson, Kristine L.; London, Bruce","Sociology/Political Sociology/Modernization/Modernity           "
3069,"Political Institutions, Minorities, and Punishment: A Pooled Cross-national Analysis of Imprisonment Rates",0037-7732,"Jacobs, David; Kleban, Richard","Sociology/Political Sociology/Organizations and Institutions/Political Institutions           "
3070,"Power and Social Structure in Community Elites",0037-7732,"Gould, Roger V.","Sociology/Political Sociology/Elites           "
3071,"The Impact of Political Parties, Interest Groups, and Social Movement Organizations on Public Policy: Some Recent Evidence and Theoretical Concerns",0037-7732,"Burstein, Paul; Linton, April","Sociology/Political Sociology/The State           "
3072,"Unions, Solidarity, and Striking",0037-7732,"Dixon, Marc; Roscigno, Vincent J.; Hodson, Randy D.","Sociology/Political Sociology/Social Movements/Struggles of the Oppressed           /           /History/Economic History/Labor and Employment History/Unions and Other Labor Issues"
3073,"Postindustrialization and Environmental Quality: An Empirical Analysis of the Environmental State",0037-7732,"Fisher, Dana R.; Freudenburg, William R.","Sociology/Political Sociology/The State           "
3074,"Agriculture and the Transition to the Market",0895-3309,"Brooks, Karen, J.; Guasch, Luis; Braverman, Avishav; Csaki, Csaba","Economics/Development/Transition from Socialism to Markets           "
3075,"The Marriage of Marx and Darwin?",0018-2656,"Dawson, Doyne","Anthropology/Methods and Approaches/Cultural Materialism           "
3076,"Is Political Sociology Informed by Political Science?",0037-7732,"Hicks, Alexander","Sociology/Political Sociology/Theory of Political Sociology           "
3077,"Teaching Democracy and Human Rights",0314-769X,"Dobozy, Eva","Sociology/Political Sociology/Citizenship           "
3078,"Personnel Discipline and Industrial Relations on the Railways of Republican China",0004-9522,"Morgan, Stephen L.","Sociology/Political Sociology/Classes           "
3079,"How Many Separated Aboriginal Children?",0004-9522,"Read, Peter","Sociology/Political Sociology/Colonialism and Imperialism           "
3080,"Media, Bureaucracy, and the Success of Social Protest: Newspaper Coverage of Environmental Movement Groups",1520-5436,"Corbett, Julia B.","Sociology/Political Sociology/Social Movements/Media and Education           "
3081,"The Metropolitan Connection: Foreign and Semiforeign Elites in Haiti, 1900-1915",0023-8791,"Plummer, Brenda Gayle","Sociology/Political Sociology/Elites           "
3082,"Global Catholicism and the Politics of Civil Society",0038-0245,"Casanova, Jose","Sociology/Political Sociology/Organizations and Institutions/Religion           "
3083,"Walden Two, Postmodern Utopia, and the Problems of Power, Choice, and the Rule of Law",0040-4691,"Gable, Harvey L., Jr.","Sociology/Political Sociology/Power           "
3084,"Income Inequality in the Caribbean: Case Study of Jamaica",1027-5703,"McBain, Helen","Economics/Growth, Allocation and Distribution/Convergence/Divergence           "
3085,"The Games of Ethnopolitics in Latvia",1060-586X,"Pettai, Vello","Sociology/Political Sociology/Citizenship           "
3086,"Comparison of Elite Groups in Tatarstan, Sakha, Magadan, and Orenburg",1060-586X,"Drobizheva, Leokadiya","Sociology/Political Sociology/Elites           "
3087,"Racism, Xenophobia and Human Rights",0013-0796,"Vorster, J. M.","Sociology/Political Sociology/Human Rights           "
3088,"Transfer of Planning Technology and Local Political Economy: A Retrospective Analysis of Calcutta's Planning",0194-4363,"Banerjee, Tridib; Chakravorty, Sanjoy","Economics/Economic Policy/Technology           "
3089,"Mexico's Liberalization Strategy, 10 Years On: Results and Alternatives",0021-3624,"Peters, Enrique Dussel","Economics/Economic Policy/Neoliberal Regime           "
3090,"Aid Conditionality as a Tool for Peacebuilding: Opportunities and Constraints",0012-155X,"Boyce, James K.","Economics/Globalization/Multilateral Institutions: Other           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
3091,"Technological Maturity and Development without Research: The Challenge for Malaysian Manufacturing",0012-155X,"Narayanan, Suresh; Wah, Lai Yew","Economics/Economic Policy/Technology           "
3092,"Changing Welfare Regimes in East and Southeast Asia: Crisis, Change and Challenge",0144-5596,"Croissant, Aurel","Economics/Economic Policy/Governance and Forms of Governments           "
3093,"Conditionality and Aid Effectiveness Re-evaluated",0378-5920,"Morrissey, Oliver","Economics/Globalization/Multilateral Institutions: Other           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
3094,"Developing Countries as Plaintiffs and Defendants in GATT/WTO Trade Disputes",0378-5920,"Bown, Chad P.","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
3095,"Food Safety Issues, Trade and WTO Rules: A Developing Country Perspective",0378-5920,"Athukorala, Prema-Chandra; Jayasuriya, Sisira","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
3096,"Debt Relief and the Current Account: An Analysis of the HIPC Initiative",0378-5920,"Edwards, Sebastian","Economics/Economic Policy/Fiscal Policy/Government Policies           "
3097,"Politics, Evidence and the New Aid Agenda",0950-6764,"Killick, Tony","Economics/Globalization/Economic Assistance           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
3098,"Distant Voices: The Views of the Field Workers of NGOs in Bangladesh on Microcredit",0016-7398,"Ahmad, Mokbul Morshed","Economics/Economic Policy/Market Formation and Regulation           "
3099,"Social and Environmental Litigation Against Transnational Firms in Africa",0022-278X,"Frynas, Jedrzej George","Economics/Development/Markets/Corporate Social and Environmental Impacts           /           /History/Environmental History/Environmental Movements and Civil Society/Transnationalism/           /Political Science/International Relations/Globalization/Transnational Corporations and Sovereignty"
3100,"International Structural Adjustment and its Sectoral and Spatial Impacts",0042-0980,"Pugh, Cedric","Economics/Economic Policy/Economic Management and Reforms           "
3101,"Impacts of Structural Adjustment on the Sustainability of Developing Countries",1853833517,"Reed, David","Economics/Globalization/Multilateral Institutions: Other           /           /Economics/Development/Sustainability/Policy, Politics and Theory"
3102,"The Role of the State",NO ISBN FOUND,"Myrdal, Gunnar","Economics/Economic Policy/Development Policy           "
3103,"Neoliberalism and Its Discontents",1071-4839,"Otero, German Sanchez","Economics/Economic Policy/Neoliberal Regime           "
3104,"The Search for the Key: Aid, Investment and Policies in Africa",0963-8024,"Dollar, David; Easterly, W.","Economics/Globalization/Economic Assistance           "
3105,"Technology Choice in Agriculture in India over the Past Three Decades",0813373034,"Rudra, Ashok","Economics/Economic Policy/Technology           "
3106,"Institutions and Culture: Neo-Weberian Economic Anthropology",0021-3624,"Billig, Michael","Anthropology/Methods and Approaches/Cultural Materialism           "
3107,"The Choice of Technology in Public Enterprise: A Comparative Study of Manufacturing Industry in Kenya and Tanzania",0813373034,"James, Jeffrey","Economics/Economic Policy/Technology           "
3108,"Recipient Country's 'Policies' and the Effect of Foreign Aid on Economic Growth in Developing Countries: Additional Evidence",0954-1748,"Ram, Rati","Economics/Globalization/Economic Assistance           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
3109,"Ghost of Financing the Gap: An Overlooked Aspect of the Aid Debate",0954-1748,"Ranaweera, Thilak","Economics/Globalization/Economic Assistance           "
3110,"Practice, Power, and Meaning: Frameworks for Studying Organizational Culture in Multi-Agency Rural Development Projects",0954-1748,"Lewis, David; Bebbington, Anthony J.; Batterbury, Simon; Shah, Alpa; Olson, Elizabeth; Siddiqi, M. Shameem; Duvall, Sandra","Economics/Economic Policy/Development Policy           "
3111,"Move to Markets? An Empirical Analysis of Privatization in Developing Countries",0954-1748,"Banerjee, Sudeshna Ghosh; Munger, Michael C.","Economics/Economic Policy/Neoliberal Regime           "
3112,"Environmental Reform and the Multilateral Banks",0740-2775,"Aufderheide, Pat; Rich, Bruce","Economics/Globalization/Multilateral Institutions: Other           /           /Economics/Development/Sustainability/Policy, Politics and Theory"
3113,"The Worldwide Movement in Private Universities: Revolutionary Growth in Post-Secondary Higher Education",0002-9246,"Quddus, Munir; Rashid, Salim","Political Science/Public Administration/Privatization           "
3114,"Access to Clean Water and Sanitation Pose 21st-Century Challenge for Millions",0098-7484,"Voelker, Rebecca","Political Science/Public Administration/Basic Governmental Services/Sanitation and Waste Control           "
3115,"American Federalism and the Search for Models of Management",0033-3352,"Agranoff, Robert; McGuire, Michael","Political Science/Public Administration/Civil Administration/Social Organization           "
3116,"Governance at Ground Level: The Frontline Bureaucrat in the Age of Markets and Networks",0033-3352,"Considine, Mark; Lewis, Jenny M.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3117,"Bank Supervision and the Limits of Political Influence over Bureaucracy",0033-3352,"Kunioka, Todd; Woller, Gary M.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3118,"Bureaucracy and Democracy: The Case for More Bureaucracy and Less Democracy",0033-3352,"Meier, Kenneth","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3119,"Promoting the Utilization of Performance Measures in Public Organizations: An Empirical Study of Factors Affecting Adoption and Implementation",0033-3352,"Julnes, Patria de Lancer; Holzer, Marc","Political Science/Public Administration/Civil Administration/Social Organization           "
3120,"The New Public Service: Serving Rather Than Steering",0033-3352,"Denhardt, Robert B.; Denhardt, Janet Vinzant","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
3121,"Democracy, Bureaucracy, and Hypocrisy Redux: A Search for Sympathy and Compassion",0033-3352,"Gawthron, Louis C.","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
3122,"From Responsiveness to Collaboration: Governance, Citizens, and the Next Generation of Public Administration",0033-3352,"Vigoda, Eran","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
3123,"A Partial Revolution: The Diplomatic Ethos and Transparency in Intergovernmental Organizations",0033-3352,"Roberst, Alasdair","Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties           "
3124,"Play It Again, Sam; It's Still Not Right: Searching for the Right Notes in Administrative Reform",0033-3352,"Ingraham, Patricia","Political Science/Public Administration/Efficiency/Reform/Improvement           "
3125,"Managerialism and Social Welfare: A Challenge to Public Administration",0033-3352,"Reed, Christine M.","Political Science/Public Administration/Justice and Rights/Social Welfare/Welfare State           /           /Political Science/Public Policy/Social Welfare/Social Welfare/Welfare State"
3126,"Realizing the Promise: Government Information Systems and the Fourth Generation of Information Technology",0033-3352,"Landsbergen, David Jr.; Wolken, George Jr.","Political Science/Public Administration/Efficiency/Technology           "
3127,"Police Information Technology: Assessing the Effects of Computerization on Urban Police Functions",0033-3352,"Nunn, Samuel","Political Science/Public Administration/Efficiency/Technology           "
3128,"The Future of Public Administration: End of a Short Stay in the Sun? Or a New Day A-Dawning",0033-3352,"Golembiewski, Robert T.","Political Science/Public Administration/Theory and Research           "
3129,"Bringing Politics Back In: Defense Policy and the Theoretical Study of Institutions and Processes",0033-3352,"Mayer, Kenneth R.; Khademian, Anne M.","Political Science/Public Administration/Theory and Research           "
3130,"Achieving Coordination in Public Utility Industries: A Critique of Troublesome Options",0021-3624,"Trebing, Harry M.","Political Science/Public Administration/Basic Governmental Services/Public Utilities           "
3131,"Institutionalising Accountability: A Commentary",0313-6647,"Brennan, Geoffrey","Political Science/Public Administration/Efficiency/Corruption           "
3132,"Performance Indicators in Academia: An X-Efficiency Approach?",0313-6647,"Taylor, Jeanette; Taylor, Ranald","Political Science/Public Administration/Theory and Research           "
3133,"Evidence and Policy: Towards a New Politico-Administrative Settlement",0032-3179,"Williams, Neil","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3134,"Developments in Policy Analysis and Evaluation in Israeli Public Administration",0033-3298,"Geva-May, Iris; Kfir, Aharon","Political Science/Public Administration/Civil Administration/Social Organization           "
3135,"At the Commission's Discretion: Cartelbusting and Fining Infringements Under the EU's Restrictive Practices Policy",0033-3298,"McGowan, Lee","Political Science/Public Administration/Efficiency/Commerce and Economic Policy           "
3136,"Anti-racism and the Limits of Equal Opportunities Policy in the Criminal Justice System",0144-5596,"Denney, David","Political Science/Public Administration/Basic Governmental Services/Justice and Legal Services           "
3137,"Looking Inwards, Looking Outwards: Dismantling the “Berlin Wall” Between Health and Social Services?",0144-5596,"Hiscock, Julia; Pearson, Maggie","Political Science/Public Administration/Basic Governmental Services/Public Health           "
3138,"The Crisis of Public Administration in Russia",0033-3298,"Lesage, Michel","Political Science/Public Administration/Efficiency/Reform/Improvement           "
3139,"The Dynamics of Technological Learning in Industrialisation",0020-8701,"Kim, Linsu","Political Science/Public Administration/Efficiency/Technology           "
3140,"Administration and Society: Beyond Public Choice?",0033-3298,"Zafirovski, Milan","Political Science/Public Administration/Theory and Research           "
3141,"Theory, Stylized Heuristic or Self-Fulfilling Prophecy? The Status of Rational Choice Theory in Public Administration",0033-3298,"Hay, Colin","Political Science/Public Administration/Theory and Research           "
3142,"Public Administration Education and Europeanization: Prospects for the Emancipation of a Discipline?",0033-3298,"Verheijen, Tony; Connaughton, Bernadette","Political Science/Public Administration/Theory and Research           "
3143,"Regimes on Pillars: Alternatives Welfare State Logics and Dynamics",0033-3298,"Goodin, Robert E.; Rein, Martin","Political Science/Public Administration/Theory and Research           "
3144,"Policy Networks",0631210504,"John, Peter","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
3145,"The Evolution of Consciousness? Transpersonal Theories in Light of Cultural Relativism",1053-4202,"Winkelman, Michael","Anthropology/Methods and Approaches/Cultural Particularism, Universalism, and Relativism           "
3146,"New BMA Book Highlights Human Rights Abuses",0966-6494,"Beecham, Linda","Political Science/Public Administration/Justice and Rights/Human Rights           "
3147,"Sustainable Public/Private Partnerships for Public Service Delivery",0165-0203,"Bennett, Anthony","Political Science/Public Administration/Civil Administration/Social Organization           "
3148,"Citizens, Public Administration and the Search for Theoretical Foundations",1049-0965,"Olsen, Johan P.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3149,"Political Institutions and Corruption: The Role of Unitarism and Parliamentarism",0007-1234,"Thacker, Strom C.","Political Science/Public Administration/Efficiency/Corruption           "
3150,"COCOM is Dead, Long Live COCOM: Persistence and Change in Multilateral Security Institutions",0007-1234,"Cupitt, Richard T.; Grillot, Suzette R.","Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties           "
3151,"Negotiating Boundaries of Refugee Resettlement: A Study of Settlement Patterns and Social Support",0008-4948,"Simich, Laura","Political Science/Public Administration/Justice and Rights/Refugees and Immigrants           "
3152,"Trial and Error in Privatisation: Experiences in Urban Solid Waste Collection in Accra (Ghana) and Hyderabad (India)",0042-0980,"Post, Johan; Broekema, Jaap; Obirih-Opareh, Nelson","Political Science/Public Administration/Privatization           "
3153,"Multilateral Meltdown: It's Time for Another Walk in the Bretton Woods",0015-7228,"Moore, Mike","Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties           "
3154,"People's Courts, Postmodern Difference, and Socialist Justice in South Africa",1043-1578,"Pavlich, George","Political Science/Public Administration/Basic Governmental Services/Justice and Legal Services           "
3155,"Centro Femenil: A Women's Prison in Mexico",1043-1578,"Pearson, Jennifer M.","Political Science/Public Administration/Basic Governmental Services/Justice and Legal Services           "
3156,"Bureaucracy and Development In The Sudan",0021-9096,"Assam, Mukhtar Al","Political Science/Public Administration/Civil Administration/Social Organization           "
3157,"Development Alternatives for Tropical Rain Forests",0887382827,"Browder, John O.","Economics/Development/Ecology and Habitat           "
3158,"Pathologizing Possession: An Essay on Mind, Self, and Experience in Dissociation",1053-4202,"Budden, Ashwin","Anthropology/Methods and Approaches/Cultural Particularism, Universalism, and Relativism           "
3159,"Bureaucracy and Development In Syria: The Case Of Agriculture",0021-9096,"Hinnebusch, Raymond A.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3160,"On the Natural Intelligence of Women in a World of Constrained Choice: How the Feminization of Clerical Work Contributed to Gender Pay Equality in Early Twentieth Century Canada",0021-3624,"Altman, Morris; Lamontagne, Louise","Economics/Growth, Allocation and Distribution/Economics of Discrimination           "
3161,"Saudi Arabia: Privatizations in Saudi Arabia",0262-6969,"Matthews, Stephen; Issa, Nabil","Political Science/Public Administration/Privatization           "
3162,"Adoption Without Secrets",0008-3631,"Crook, Marion","Political Science/Public Administration/Justice and Rights/Human Rights           "
3163,"Core Executives and Party Policies: Privatisation in the Netherlands",0140-2382,"De Vries, Jouke; Yesilkagit, Kutsal","Political Science/Public Administration/Privatization           "
3164,"Palestinian Refugee Camps in the West Bank and the Gaza Strip",0026-3206,"Marx, Emanuel","Political Science/Public Administration/Justice and Rights/Refugees and Immigrants           "
3165,"Public and Private Partnerships: Accounting for the New Religion",0017-811X,"Minow, Martha","Political Science/Public Administration/Basic Governmental Services/Justice and Legal Services           "
3166,"Best Practices as Agency-based Knowledge in Social Welfare",0364-3107,"Manela, Roger W.; Moxley, David P.","Political Science/Public Administration/Efficiency/Reform/Improvement           "
3167,"Bringing Power to the People: Promoting Appropriate Energy Technologies in the Developing World",0013-9157,"Kammen, Daniel M.","Political Science/Public Administration/Efficiency/Technology           "
3168,"Gujarat: A Civil Service Failure: How Can Credibility Be Restored?",0012-9976,"D'Souza, Joseph B.","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
3169,"Perils of a Self-Serving Bureaucracy",0012-9976,"Kardar, Shahid","Political Science/Public Administration/Efficiency/Corruption           "
3170,"Between Universalism and Particularism: Historiographical Concerns in the History of Anthropology",1081-1753,"Williams, Vernon J. Jr.","Anthropology/Methods and Approaches/Cultural Particularism, Universalism, and Relativism           "
3171,"Panchayati Raj Institutions and Human Rights in India",NO ISBN FOUND,"Mathew, George","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
