8020,"Gender Inequality, Family Planning, and Maternal and Child Care in a Rural Chinese County",0277-9536,"Li, Jianghong","Sociology/Family and Kinship/Social Context / Social Policy           "
8021,"Population Migration and Urbanization in China: A Comparative Analysis of the 1990 Population Census and the 1995 National One Percent Sample Population Survey",0197-9183,"Li, Si-ming","Sociology/Urban Sociology/Migration and Assimilation           "
8022,"Aggregate Demand, Productivity, and “Disguised Unemployment” in the Chinese Industrial Sector",0305-750X,"Li, Minqi","Economics/Growth, Allocation and Distribution/Labor and Employment/Unemployment           "
8023,"The Great Leap Forward: Anatomy of a Central Planning Disaster",0022-3808,"Li, Wei; Yang, Dennis Tao","History/Economic History/Agriculture, Natural Resources, and Extractive Industries/Food and Famine           "
8024,"Were Compulsory Attendance and Child Labor Laws Effective? An Analysis from 1915 to 1939",0022-2186,"Lleras-Muney, Adriana","History/Social and Cultural History/Health, Education, and WellBeing           "
8025,"Consumer Culture and the Commodification of Policing and Security",0038-0385,"Loader, Ian","Economics/Economics as a Social Science/Capitalism and Culture/Consumption/ Consumerism           "
8026,"Women's Employment or Return to “Family Values” in Central-Eastern Europe",0047-2328,"Lobodzinska, Barbara","Economics/Growth, Allocation and Distribution/Economics of Discrimination           "
8027,"Monotheistic Violence",0882-0945,"Lochhead, David","Sociology/Sociology of Religion/Violence           "
8028,"Conclusion: The Transformation of Industrial Relations? A Cross-National Review of the Evidence",0262121913,"Locke, Richard M.; Kochan, Thomas","Economics/Globalization/Transnational Corporations           "
8029,"Cultural Contributions to Explaining Institutional Form, Political Change, and Rational Decisions",0010-4140,"Lockhart, Charles","Political Science/Political Theory and Philosophy/General Issues in Political Theory           "
8030,"Neuroeconomics",0066-4339,"Loewenstein, George; Rick, Scott; Cohen, Jonathan D.","Social Psychology/Approaches to Social Psychology/Social Neuroscience           /           /Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Institutionalist/ Evolutionary Approach"
8031,"Towards a Dynamic model of the Interplay Between International Institutions",NO ISBN FOUND,"Loewen, Howard","Political Science/International Relations/Global Treaties and Institutions/Other           "
8032,"Democracy and Human Rights in the European-Asian Dialogue: A Clash of Cooperation Cultures?",NO ISBN FOUND,"Loewen, Howard","Political Science/International Relations/Poverty, Inequality, and Rights/Human Rights           "
8033,"Food Subsidies in Egypt: Reform Options, Distribution and Welfare",0306-9192,"Lofgren, Hans; El-Said, Moataz","Economics/Economic Policy/Fiscal Policy/Government Policies           "
8034,"Self-Interest and Altruism in Intergenerational Relations",0070-3370,"Logan, John; Spitze, Glenna","Philosophy/Rights and Justice/Intergenerational Justice           /           /Political Science/International Relations/Approach, Critique of International Relations Theory, and Methodology"
8035,"Traditional Leaders In Modern Africa: Can Democracy And The Chief Co-Exist?",NO ISBN FOUND,"Logan, Carolyn","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
8036,"Consumer Psychology: Categorization, Inferences, Affect, and Persuasion",0066-4340,"Loken, Barbara","Social Psychology/Social Cognition/Marketing, Persuasion, and Propaganda           "
8037,"Rich and Powerful?: Subjective Power and Welfare in Russia",0167-2681,"Lokshin, Michael; Ravallion, Martin","Economics/Development/Poverty and Inequality/Rights and Justice           "
8038,"Psychology and Economics: Perspectives on Risk, Cooperation, and the Marketplace",0066-4308,"Lopes, Lola L.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Behavioral Economics           "
8039,"The Ups and Downs of Mexican Economic Growth: The Biological Standard of Living and Inequality, 1870-1950",1570-677X,"Lopez-Alonso, Moramay; Condey, Raul Porras","History/Social and Cultural History/Health, Education, and WellBeing           "
8040,"Planetarium Inversum -- a Space Vision for Earth Education",0273-1177,"Lotsch, B.","History/Social and Cultural History/Museums/Science and Technology Museums           "
8041,"Studying-up Those Who Fell Down: Elite Transformation in Nepal",NO ISBN FOUND,"Lotter, Stefanie","Anthropology/Methods and Approaches/PostColonialism and Subaltern Views           "
8042,"Policy Forum on Ecology: Giant pandas in a changing landscape",0036-8075,"Loucks, C. J.; Lue, Zhi; Dinerstein, E.; Wang, Hao; Olson, D. M.; Zhu, Chunquan; Wang, Dajun","History/Environmental History/Forests/Forestry Policy           "
8043,"Social Context and Psychological Testing in South Africa, 1918 - 1939",0959-3543,"Louw, Johann","Social Psychology/Social Cognition/Eurocentrism, Colonial and PostColonial Issues           "
8044,"Developmental Biology and Human Evolution",NO ISBN FOUND,"Lovejoy, C. Owen; McCollum, Melanie A.; Reno, Philip L.; Rosenman, Burt A.","Anthropology/Biological/Physical Anthropology/Biology, Eugenics, and Racism           "
8045,"The Relative Efficiencies of Market and Planned Economies",0038-4038,"Lovell, C. A. K.; Moroney, John R.","Economics/Economics as a Social Science/Policy           "
8046,"Gender, Race, and the Struggle for Social Justice in Brazil",0094-582X,"Lovell, Peggy A.","Economics/Growth, Allocation and Distribution/Economics of Discrimination           "
8047,"Gendering Research In Political Science",NO ISBN FOUND,"Lovenduski, Joni","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
8048,""African and Cherokee by Choice" Race and Resistance Under Legalized Segregation",0095-182X,"Lovett, Laura L.","Sociology/Culture and Society/Tribal Society, Race and Caste           "
8049,"Christian Anthropology and the Theory of the Firm",NO ISBN FOUND,"Lower, Michael L.","Anthropology/Social/Cultural Anthropology/Religion           "
8050,"Beyond Equality of What: Sen and Neutrality",NO ISBN FOUND,"Lowry, Christopher","Philosophy/Rights and Justice/Distributive Justice/Political Philosophy and Theories of Justice           "
8051,"The Spiritual Roots of Civil Society: A Buddhist Perspective",0921-3740,"Loy, David","Anthropology/Social/Cultural Anthropology/Religion           "
8052,"Just War and Human Rights",0048-3915,"Luban, David","Philosophy/War/Rules and Conventions of War           "
8053,"Echoes of Latifundism? Electoral Constituencies of Successor Parties in Post-Communist Countries",0888-3254,"Lubecki, Jacek","History/Political History/Governance/Parties           "
8054,"Globalization and Perceptions of Social Inequality",0020-7780,"Lubker, Malte","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
8055,"Life Earnings and Rural-Urban Migration",0022-3808,"Lucas, Robert E. Jr.","Sociology/Urban Sociology/Migration and Assimilation           "
8056,"Can U.S. Cities Afford Living Wage Programs? An Examination of Alternatives",0486-6134,"Luce, Stephanie; Pollin, Robert","Sociology/Urban Sociology/Poverty, Inequality, and Discrimination           "
8057,"Appropriate Technology for Human Waste Management in Developing Countries",0733-9372,"Ludwig, H. F.; Setamanit, Surin; Kelly, John","Political Science/Public Administration/Basic Governmental Services/Sanitation and Waste Control           "
8058,"The Role of the Media in the Struggle for Liberation: The Case of The Namibian",0345-2328,"Lush, David","History/Social and Cultural History/Communication/Media/News Services           "
8059,"The History of Economics from a Humanistic Perspective",0805366423,"Lutz, Mark A.; Lux, Kenneth","History/Economic History/History of Economic Thought/AngloEuropean           "
8060,"Stories of Gender and Ethnicity: Discourses of Colonialism and Resistance in Burma",1035-8811,"Lwyn, Tinzar","Political Science/Comparative Politics/Colonialism, Imperialism, and Liberation Struggles           "
8061,"The Goals of Evolutionary Archaeology",0011-3204,"Lyman, R. Lee; O'Brien, Michael J.","Anthropology/Archaeology/Archaeological Theory/Archaeometry           "
8062,"Around the Cradle of the Wireless Revolution: The Emergence and Evolution of Cellular Telephony",0308-5961,"Lyytinen, Kalle; King, John L.","History/Social and Cultural History/Communication/Media/Modern Media           "
8063,"Integrating Technology and Human Resources for High-Performance Manufacturing: Evidence from the International Auto Industry",1-55963-665-3

1-55963-410-3,"MacDuffie, John Paul; Krafcik, John F.","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Economic Impacts           "
8064,"Genes, Tribes, and African History",0011-3204,"MacEachern, Scott","History/World/Global History/Concept/Critique           "
8065,"The Problem of Pluralism",1069-4404,"Machacek, David W.","Sociology/Sociology of Religion/Secularism           "
8066,"Reason in Economics versus Ethics",0306-8293,"Machan, Tibor R.","Economics/Economics as a Social Science/Psychology and Behavior           "
8067,"Religion, Feminism, and the Problem of Agency: Reflections on Eighteenth-Century Quakerism",0097-9740,"Mack, Phyllis","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Debates           "
8068,"Towards a Sociology of Nature",0038-0385,"MacNaghten, Phil; Urry, John; Nicholson, Beryl; Song, Miri; Parker, David","Sociology/Culture and Society/Nature           "
8069,"Social Cognition: Thinking Categorically About Others",0066-4341,"Macrae, C. Neil; Bodenhausen, Galen V.","Social Psychology/Social Cognition/Perception, Judgment and Mental Representation           "
8070,"The Practical Dangers of Middle-Level Theorizing in Personality Research",0271-0137,"Maddi, Salvatore, R.","Social Psychology/Approaches to Social Psychology/Social Psychology and Human Values           "
8071,"The Making of Modern Tourism: The Cultural History of the British Experience, 1600-2000",01607383,"Maguire, D. W.","History/Social and Cultural History/Tourism           "
8072,"Rape Prosecution, Culture and Inequality in Postcolonial Grenada",0046-3663,"Mahabir, Cynthia","Sociology/Culture and Society/Gender           "
8073,"The British Role in Annexing Ma'an and Aqaba to Transjordan in 1925",1026-3721,"Mahaftha, Mohammad Abdul-Karim","History/World/Global History/Borders and Regions/Border Establishment           "
8074,"Terrorism, Myth, and the Power of Ethnographic Praxis",0891-2416,"Mahmood, Cynthia Keppley","Anthropology/Social/Cultural Anthropology/War, Violence, and Hegemony/Terrorism and War           "
8075,"Good-bye to the Washington Consensus?",0011-3530,"Mahon, James E., Jr.","History/Economic History/Economic Development, Growth, and Aggregate Productivity/Globalization           "
8076,"Consigning the Twentieth Century to History: Alternative Narratives for the Modern Era",0002-8762,"Maier, Charles S.","History/World/Global History/Empires/Imperialism/Historiography           "
8077,"Top Executive Pay: Tournament or Teamwork?",0734-306X,"Main, Brian G. M.; O'Reilly, Charles A. III; Wade, James","Economics/Growth, Allocation and Distribution/Industrial Relations/Ownership and Management           "
8078,"The Party Family And Its Study",NO ISBN FOUND,"Mair, Pter","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Parties, Interest Groups, and Elections           "
8079,"The Social Psychology of Stigma",0066-4342,"Major, Brenda; O'Brien, Laurie T.","Social Psychology/Social Cognition/Prejudice, Stigma and Discrimination           "
8080,"Ottoman Orientalism",0002-8762,"Makdisi, Ussama","History/Political History/Ideology and Regimes/Hegemony and Imperialism           "
8081,"Some Ethical and Methodological Convictions",0569-4345,"Malinvaud, E.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Moral/ Ethical/ Values Approach           "
8082,"Fakalakalaka: Development the Tongan Way",0011-3204,"Manahan, D. W.","Anthropology/Social/Cultural Anthropology/Subsistence and Economic Practices, Organization, and Structure/Sustainability and Development           "
8083,"The Place of Marxism in History",1573923311,"Mandel, Ernest","Economics/Economics as a Social Science/Economic Ideas/Marx and Marxism           "
8084,"Globalization and Justice",0002-7162,"Mandle, Jon","Philosophy/Rights and Justice/International Justice/Economic Factors           /           /Political Science/Political Theory and Philosophy/Ethics"
8085,"General Theory in the Study of Migration: Current Needs and Difficulties",0197-9183,"Mangalam, J. J.; Schwarzweller, Harry K.","History/World/Global History/Migration/Theory           "
8086,"Character and Well-Being: Towards an Ethics of Character",0191-4537,"Mangini, M.","Political Science/Political Theory and Philosophy/Ethics           "
8087,"Global Studies",1-4039-6119-0,"Manning, Patrick","History/World/Global History/Concept/Definition           "
8088,"Defining World History",1-4039-6119-0,"Manning, Patrick","History/World/Global History/Concept/Definition           "
8089,"Information and Communication Technologies for Development: Assessing the Potential and the Risks",0308-5961,"Mansell, Robin","Political Science/Public Administration/Efficiency/Technology           "
8090,"The Status and Role of Regional Languages in Higher Education in Pakistan",0143-4632,"Mansoor, Sibiha","Anthropology/Language and Society/Education           "
8091,"Class Voting in Capitalist Democracies Since World War II: Dealignment, Realignment, or Trendless Fluctuation?",0360-0572,"Manza, Jeff; Hout, Michael; Brooks, Clem","Sociology/Political Sociology/Classes           "
8092,"Improving Air Quality in Large Cities by Substituting Natural Gas for Coal in China: Changing Idea and Incentive Policy Implications",0301-4215,"Mao, Xianqiang; Chang, Yongguan; Guo, Xiurui; Peng, Yingdeng","Political Science/Public Policy/Resource Use and Environment           "
8093,"Structuralism in Cultural Anthropology",0084-6570,"Maranda, Pierre","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
8094,"Migration and Non Farm Activities as Income Diversification Strategies: The Case of Northern Ghana",NO ISBN FOUND,"Marchetta, Francesca","Economics/Development/Agrarian Economy and Society/Peasant and Informal Economies           "
8095,"The Ethnic Origin of Iran's Safawid Dynasty (907-1145/1501-1722): Reflections on Selected Prevailing Views and Requirements for Further Research",0030-9796,"Marcinkowski, Muhammad Ismail","History/World/Global History/Empires/Imperialism/Historiography           "
8096,"Emotions in Politics",NO ISBN FOUND,"Marcus, George E.","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
8097,"Beyond Malinowski and After Writing Culture: On the Future of Cultural Anthropology and the Predicament of Ethnography",1035-8811,"Marcus, George E.","Anthropology/Methods and Approaches/PostModernism           "
8098,"The Archaeological Evidence for Social Evolution",NO ISBN FOUND,"Marcus, Joyce","Anthropology/Archaeology/Historical Archaeology           "
8099,"From 'Cultures of Fear and Terror' to the Normalization of Violence: An Ethnographic Case",0308-275X,"Margold, Jane A.","Anthropology/Social/Cultural Anthropology/War, Violence, and Hegemony/Violence and Aggression           "
8100,"The Effects of Family and Community Violence on Children",0066-4343,"Margolin, Gayla; Gordis, Elana B.","Social Psychology/Applied Social Psychology/Children's Issues           "
8101,"Wage Policy in High Inflation Countries: The Role Indexation in Latin America During the 1980s",0144-3585,"Marinakis, Andres E.","Economics/Economic Policy/Labor Markets           "
8102,"Who Wants to be an Active Citizen? The Politics and Practice of Community Involvement",0038-0385,"Marinetto, Michael","Sociology/Political Sociology/Citizenship           "
8103,"20th Century Flashback: Nationalism, Imperialism, and the Near East",0032-3128,"Markowitz, Norman","Political Science/Comparative Politics/Colonialism, Imperialism, and Liberation Struggles           "
8104,"The Social and Ethical Aspects of Nuclear Waste",1076-7975,"Marshall, Alan","Economics/Development/Ecology and Habitat           "
8105,"Social Capital and Social Morality",0144-333X,"Marske, Charles E.","Sociology/Culture and Society/Ethics, Norms, and Values           "
8106,"Introduction to Ecological Economics: Energy, Environment and Society",0631171460,"Martinez-Alier, Juan; Schlupmann, Klaus","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           "
8107,"The History of the Future",0631171460,"Martinez-Alier, Juan; Schlupmann, Klaus","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           "
8108,"Sociology, Religion and Secularization: An Orientation",0048-721X,"Martin, David","Sociology/Sociology of Religion/State, Public Sphere, Society, and Religion           "
8109,"The Origins of Soviet Ethnic Cleansing",0022-2801,"Martin, Terry","History/World/Global History/Geopolitics/War, Peace, and Security           /           /Philosophy/War/Violence and Aggression/Torture and Genocide"
8110,"Liberation Theology, Sustainable Development, and Postmodern Public Administration",0094-582X,"Martin, Edward J.","Political Science/Public Administration/Basic Governmental Services/Justice and Legal Services           "
8111,"Public Response to Prison Siting: Perceptions of Impact on Crime and Safety",0093-8548,"Martin, Randy; Myers, David L.","Social Psychology/Applied Social Psychology/Aggression, Violence and AntiSocial Behavior           "
8112,"Colombia at the Crossroads",0011-3530,"Martz, John D.","History/Political History/Governance/Executive Power           "
8113,"Deconstructive Ecofeminism: A Japanese Critical Interpretation",1363-5247 (Print), 1568-5357 (Online),"Maruyama, Masatsugu","History/Environmental History/Gender           "
8114,"The Communist Manifesto",NO ISBN FOUND,"Marx, Karl","History/Economic History/History of Economic Thought/Marxist/Socialist           "
8115,"The Social Situation of Motherless Children in Rural and Urban Areas of Guinea-Bissau",0277-9536,"Masmas, Tania Nicole; Jensen, Henrik; Da Silva, Domingos; Hoj, Lars; Sandstrom, Anita; Aaby, Peter","Sociology/Urban Sociology/Health and Cities           "
8116,"Colombia's Conflict and Theories of World Politics",NO ISBN FOUND,"Mason, Ann","Political Science/International Relations/Approach, Critique of International Relations Theory, and Methodology           "
8117,"The U.S. and the International Children's Rights Crusade: Leader or Laggard?",0022-4529,"Mason, Mary Ann","History/Social and Cultural History/Childhood/Children's Rights           "
8118,"The Age of Extremes: Concentrated Affluence and Poverty in the Twenty-First Century",0070-3370,"Massey, Douglas S.","Economics/Globalization/Globalization: Negative Development Impacts           /           /Economics/WellBeing/Wealth and Poverty/           /Sociology/Urban Sociology/Poverty, Inequality, and Discrimination"
8119,"Environmental Justice: Income, Race, and Health",NO ISBN FOUND,"Massey, Rachael","Economics/Growth, Allocation and Distribution/Economics of Discrimination           /           /GDAE/Educational Materials"
8120,"Africa's Growth Trap: a Political-economy Model of Taxation, R&amp;D and Investment",NO ISBN FOUND,"Masters, William A.","Economics/Growth, Allocation and Distribution/Factors of Growth/Investment           "
8121,"Hegemony and Marxist Psychology",0959-3543,"Mather, Ronald","Social Psychology/Approaches to Social Psychology/Marxist Approaches           "
8122,"Unlikely Alliances: Encounters between State Science, Nature Spirits, and Indigenous Industrial Forestry in Mexico, 1926-2008",NO ISBN FOUND,"Mathews, Andrew S.","Anthropology/Social/Cultural Anthropology/Ecology and Resource Conservation           "
8123,"Does Parliament Matter in New Democracies? The Case of South Africa 1994-2000",NO ISBN FOUND,"Mathisen, Harald","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
8124,"History and Anthropology in South Asia: Rethinking the Archive",NO ISBN FOUND,"Mathur, Saloni","Anthropology/Social/Cultural Anthropology/Colonization and PostColonialism           /           /History/Social and Cultural History/Archives"
8125,"The Material and Political Bases of Lived Poverty in Africa: Insights from the Afrobarometer",NO ISBN FOUND,"Mattes, Robert","Economics/Growth, Allocation and Distribution/Poverty/Concepts and Measurement           "
8126,"Multilateralism Beyond Doha",NO ISBN FOUND,"Mattoo, Aaditya","Economics/Globalization/Global Trade           "
8127,"The Anthropology of Money",NO ISBN FOUND,"Maurer, Bill","Anthropology/Social/Cultural Anthropology/Subsistence and Economic Practices, Organization, and Structure/Economics and Culture           /           /Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy"
8128,"Eritrea's Early Stages in Monetary and Banking Development",NO ISBN FOUND,"Mauri, Arnaldo","History/Economic History/History of Economic Thought/Worldwide           "
8129,"Modeling Customer Perceptions of Complaint Handling over Time: The Effects of Perceived Justice on Satisfaction and Intent",0022-4359,"Maxham, James G.; Netemeyer, Richard G.","Social Psychology/Applied Social Psychology/Human Rights and Social Justice           "
8130,"Rethinking Food Security in Humanitarian Response",NO ISBN FOUND,"Maxwell, Daniel","Economics/Economic Policy/Food and Agricultural Policies           "
8131,"Electoral Realignments",NO ISBN FOUND,"Mayhew, David R.","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Other           "
8132,"“Without Working?” Capitalism, Urban Culture, and Gay History",0096-1442,"Maynard, Steven","Sociology/Urban Sociology/Capitalism and Cities           "
8133,"Civil War in Sudan: The Paradox of Human Rights and National Sovereignty",0022-197X,"Mayotte, Judy","Sociology/Political Sociology/Armed Conflict           "
8134,"What is Micro-Enterprise Development for Women? Widening the Agenda",10203354,"Mayoux, Linda","Economics/Development/Poverty and Inequality/Finance and Microfinance           /           /Economics/Development/Women and Children/Labor Issues"
8135,"Race, Race-Based Discrimination, and Health Outcomes Among African Americans",0066-4344,"Mays, Vickie M; Cochran, Susan D.; Barnes, Namdi W.","Social Psychology/Social Cognition/Prejudice, Stigma and Discrimination           "
8136,"A Beginning",195058461,"Mazlish, Bruce","About Social Science/History and Evolution of Social Science           /           /Sociology/Culture and Society/Sociological Theory"
8137,"The Breakdown of Connections and Modern Development",0305-750X,"Mazlish, Bruce","About Social Science/History and Evolution of Social Science           "
8138,"The Problem of the Human Sciences",300074778,"Mazlish, Bruce","About Social Science/Scientific Knowledge and Method           "
8139,"Violence and the State in the Twentieth Century",0002-8762,"Mazower, Mark","History/World/Global History/Geopolitics/War, Peace, and Security           "
8140,"The Informal Economy and the Informal State in Tatarstan, Russia",0144-333X,"McCann, Leo","Sociology/Urban Sociology/Economic Development           "
8141,"Moral Tales of the Child and the Adult: Narratives of Contemporary Family Lives Under Changing Circumstances",0038-0385,"McCarthy, Jane Ribbens; Edwards, Rosalind; Gillies, Vat","Sociology/Family and Kinship/Marriage           "
8142,"The Colonial Machine: French Science and the Ancien Regime",0369-7827,"McClellan, James E., Regourd, Francois","History/Political History/Colonial/Postcolonial History           "
8143,"Family Feuds: Gender, Nationalism and the Family",0141-7789,"McClintock, Ann","Sociology/Family and Kinship/Family, Race, and Nation           "
8144,"The Rhetoric of Economics",0022-0515,"McCloskey, Deirdre N.","Economics/Economics as a Social Science/Economic Ideas/Ways of Thinking           "
8145,"Adam Smith, the Last of the Former Virtue Ethicists",NO ISBN FOUND,"McCloskey, Deirdre N.","Economics/Economics as a Social Science/Capitalism and Culture/Ethics           /           /Philosophy/Rights and Justice/Ethical Theory/Problems for Modern Ethical Theory"
8146,"Importance of Records in the National Archives on the History of the Negro",0022-2992,"McConnell, Roland C.","History/Social and Cultural History/Archives           "
8147,"Machiavelli against Republicanism: On the Cambridge School's Guicciardinian Moments",0090-5917,"McCormick, John P.","Political Science/Political Theory and Philosophy/History of Political Theory           "
8148,"Political Commitment to Reform: Civil Service Reform in Swaziland",0305-750X,"McCourt, Willy","Political Science/Public Administration/Efficiency/Reform/Improvement           "
8149,"The Human Factor in Governance: Findings and Prospects for Development",NO ISBN FOUND,"McCourt, Willy","Sociology/Political Sociology/Organizations and Institutions/Political Institutions           "
8150,"The Human Resource Crisis In Health In Africa: A Case Study Of Namibia",NO ISBN FOUND,"McCourt, Willy","Economics/WellBeing/Human Development/Health and Welfare           "
8151,"Trade, Merger, and Employment: Economic Theory on Marriage",0486-6134,"McCrate, Elaine","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           "
8152,"Should Institutions that Commit Patients also be Gatekeepers to Information about Civil Commitment? Implications for Research and Policy",6091-0038,"McCubbin, Michael; Dallaire, Bernadette; Cohen, David K.; Morin, Paul","Social Psychology/Applied Social Psychology/Health and WellBeing           "
8153,"The Ecologies of Human Immune Function",NO ISBN FOUND,"McDade, Thomas W.","Anthropology/Biological/Physical Anthropology/Biology, Eugenics, and Racism           "
8154,"Self-Representation in Upper Paleolithic Female Figurines",0011-3204,"McDermott, LeRoy","Anthropology/Archaeology/Archaeological Theory/Archaeometry           "
8155,"Methodological Debate in the Social Sciences",NO ISBN FOUND,"McDonald, Lynn","About Social Science/Scientific Knowledge and Method           "
8156,"The Ancient Origins of the Social Sciences",NO ISBN FOUND,"McDonald, Lynn","About Social Science/History and Evolution of Social Science           "
8157,"Empiricism and Scepticism Recovered",0773514082,"McDonald, Lynn","About Social Science/History and Evolution of Social Science           "
8158,"The Women Founders of the Social Sciences",NO ISBN FOUND,"McDonald, Lynn","About Social Science/Women and Social Science           "
8159,"Women and the Emergence of Empiricism",NO ISBN FOUND,"McDonald, Lynn","About Social Science/Women and Social Science           "
8160,"Promoting Financial Resilience",0273-3072,"McDonough, William J.","Economics/Economic Policy/Economic Management and Reforms           "
8161,"Beyond the Metaphor: Political Violence, Human Rights and 'New' Peacemaking Criminology",1362-4806,"McEvoy, Kieran","Political Science/Public Policy/Social Welfare/Human Rights           "
8162,"Judgments of Self-other Similarity: Just like Other People, Only More So",0146-1672,"McFarland, Cathy; Miller, Dale T.","Social Psychology/Social Cognition/Perception, Judgment and Mental Representation           "
8163,"Neopluralism",NO ISBN FOUND,"McFarland, Andrew S.","Political Science/Political Theory and Philosophy/Concepts/Other           "
8164,"The Tyranny of the Supermajority: How Majority Rule Protects Minorities",0951-6298,"McGann, A. J.","Political Science/Public Policy/Social Welfare/Human Rights           "
8165,"Rocking the Boat: Conserving Fisheries and Protecting Jobs",1-878071-44-0,"McGinn, Anne Platt","Economics/Economic Policy/Ecology and Natural Resources           "
8166,"Urban Centers: An Assessment Of Sustainability",1056-3466,"McGranahan, Gordon; Satterthwaite, David","Sociology/Urban Sociology/Environmental Issues           "
8167,"The River, the Delta, and the Sea",0894-8410,"McGuire, Thomas R.","History/Environmental History/Water           "
8168,"Putting Equity in Health Back onto the Social Policy Agenda: Experience from South Africa",0277-9536,"McIntyre, Di; Gilson, Lucy","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
8169,"The Impact of Orphanages on the Alumni's Lives and Assessments of Their Childhoods",0190-7409,"McKenzie, Richard B.","History/Social and Cultural History/Childhood/Orphanages           "
